timestamp,calib_mag,calib_accel,calib_gyro,calib_sys,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,label
440.99,3,0,3,0,6.9200,-2.3800,0.1700,-60.1875,17.1875,8.1875,0.68920898437500,0.14892578125000,0.70574951171875,0.06829833984375,moving
441.00,3,0,3,0,7.6100,-2.2200,-0.1100,-60.0000,13.0625,21.3750,0.68908691406250,0.14660644531250,0.70593261718750,0.07348632812500,moving
441.01,3,0,3,0,7.9200,-1.4200,-0.6600,-35.6875,5.1250,35.0625,0.68896484375000,0.14654541015625,0.70550537109375,0.07781982421875,moving
441.02,3,0,3,0,8.0000,-0.8600,-1.2100,-14.1875,-0.1875,36.6875,0.68890380859375,0.14794921875000,0.70495605468750,0.08093261718750,moving
441.03,3,0,3,0,8.5800,-0.7800,-1.2400,-7.3750,0.5625,25.6250,0.68878173828125,0.14910888671875,0.70458984375000,0.08294677734375,moving
441.04,3,0,3,0,8.0700,-1.2800,-1.2000,-11.0625,9.2500,7.0000,0.68829345703125,0.14880371093750,0.70501708984375,0.08416748046875,moving
441.05,3,0,3,0,6.8000,-1.9800,-1.7200,-8.1875,19.2500,-4.0000,0.68725585937500,0.14788818359375,0.70617675781250,0.08465576171875,moving
441.06,3,0,3,0,6.8000,-1.9800,-1.7200,-8.1875,19.2500,-4.0000,0.68725585937500,0.14788818359375,0.70617675781250,0.08465576171875,moving
441.07,3,0,3,0,6.2600,-1.9600,-1.8700,5.3750,7.2500,-0.4375,0.68670654296875,0.14819335937500,0.70660400390625,0.08447265625000,moving
441.07,3,0,3,0,5.4800,-1.4800,-0.9800,22.0000,-11.6875,3.8125,0.68713378906250,0.14984130859375,0.70605468750000,0.08319091796875,moving
441.08,3,0,3,0,4.6400,-1.3600,-0.4900,28.8125,-21.7500,5.1875,0.68804931640625,0.15203857421875,0.70489501953125,0.08142089843750,moving
441.09,3,0,3,0,3.6000,-1.2700,-0.4600,31.3125,-24.1250,3.4375,0.68908691406250,0.15429687500000,0.70361328125000,0.07940673828125,moving
441.10,3,0,3,0,0.3400,-0.0600,-0.3200,35.5625,-30.0625,-4.6875,0.69049072265625,0.15637207031250,0.70208740234375,0.07653808593750,moving
441.11,3,0,3,0,-2.6800,1.0000,-0.7800,37.8125,-37.5000,-24.8750,0.69238281250000,0.15740966796875,0.70043945312500,0.07220458984375,moving
441.12,3,0,3,0,-6.9600,2.5700,-1.6000,36.8125,-38.0000,-51.7500,0.69451904296875,0.15667724609375,0.69903564453125,0.06628417968750,moving
441.13,3,0,3,0,-12.0600,4.6300,-1.8600,30.5000,-39.3750,-80.8750,0.69696044921875,0.15386962890625,0.69793701171875,0.05902099609375,moving
441.14,3,0,3,0,-26.3300,4.6700,0.1200,31.5000,-63.3750,-89.9375,0.70080566406250,0.15063476562500,0.69543457031250,0.05078125000000,moving
441.15,3,0,3,0,-18.5400,2.8200,4.6800,53.4375,-95.3125,-30.1250,0.70599365234375,0.15246582031250,0.69018554687500,0.04443359375000,moving
441.16,3,0,3,0,-8.3800,1.9500,7.6200,65.7500,-84.9375,28.3125,0.71008300781250,0.15856933593750,0.68481445312500,0.04107666015625,moving
441.17,3,0,3,0,-2.7900,-0.1300,8.7100,49.6250,-45.3750,29.3750,0.71197509765625,0.16351318359375,0.68176269531250,0.03930664062500,moving
441.18,3,0,3,0,-4.0500,0.4500,2.9200,5.0000,33.7500,9.0000,0.70983886718750,0.16424560546875,0.68371582031250,0.04003906250000,moving
441.19,3,0,3,0,-2.5200,0.8000,1.2300,-35.6250,63.6250,-1.6875,0.70660400390625,0.16174316406250,0.68756103515625,0.04296875000000,moving
441.20,3,0,3,0,-0.3300,0.1000,0.4600,-52.0000,60.8125,-5.0000,0.70367431640625,0.15802001953125,0.69116210937500,0.04669189453125,moving
441.21,3,0,3,0,2.2300,-0.6800,0.1900,-52.6250,31.1250,-4.6875,0.70257568359375,0.15435791015625,0.69287109375000,0.04998779296875,moving
441.22,3,0,3,0,3.2300,-1.0500,0.1800,-45.5625,0.1250,-3.3125,0.70318603515625,0.15136718750000,0.69274902343750,0.05255126953125,moving
441.23,3,0,3,0,4.1600,-1.3500,-0.0800,-45.1250,-3.2500,-0.0625,0.70397949218750,0.14862060546875,0.69232177734375,0.05523681640625,moving
441.24,3,0,3,0,4.6100,-1.3100,-0.3000,-47.6250,9.1875,4.2500,0.70404052734375,0.14587402343750,0.69256591796875,0.05847167968750,moving
441.25,3,0,3,0,6.2300,-1.2100,-0.9700,-47.4375,24.7500,8.0625,0.70306396484375,0.14331054687500,0.69372558593750,0.06213378906250,moving
441.26,3,0,3,0,6.4700,-1.1200,-1.7200,-44.7500,34.4375,6.4375,0.70153808593750,0.14080810546875,0.69549560546875,0.06567382812500,moving
441.27,3,0,3,0,7.1000,-1.0000,-2.0500,-39.5625,35.1250,0.0000,0.69989013671875,0.13818359375000,0.69738769531250,0.06854248046875,moving
441.28,3,0,3,0,7.1500,-0.7100,-2.4200,-28.3125,29.3750,-6.6875,0.69848632812500,0.13586425781250,0.69909667968750,0.07019042968750,moving
441.29,3,0,3,0,6.8800,-1.1300,-2.7100,-16.3125,21.2500,-10.6250,0.69744873046875,0.13409423828125,0.70043945312500,0.07080078125000,moving
441.30,3,0,3,0,6.6800,-1.2400,-2.4400,-1.1250,10.0625,-6.8125,0.69689941406250,0.13354492187500,0.70111083984375,0.07055664062500,moving
441.31,3,0,3,0,6.3100,-1.4200,-1.9100,11.1250,3.5625,-2.1250,0.69653320312500,0.13403320312500,0.70141601562500,0.06982421875000,moving
441.32,3,0,3,0,6.3100,-1.4200,-1.9100,11.1250,3.5625,-2.1250,0.69653320312500,0.13403320312500,0.70141601562500,0.06982421875000,moving
441.32,3,0,3,0,5.7300,-1.6200,-1.0700,17.1250,-0.1250,0.9375,0.69635009765625,0.13513183593750,0.70153808593750,0.06878662109375,moving
441.33,3,0,3,0,5.4800,-1.7100,-0.5300,22.2500,-4.0000,2.0000,0.69628906250000,0.13665771484375,0.70135498046875,0.06750488281250,moving
441.34,3,0,3,0,5.1000,-1.6700,-0.1400,21.1250,-5.6875,2.4375,0.69635009765625,0.13812255859375,0.70111083984375,0.06628417968750,moving
441.35,3,0,3,0,4.4700,-1.5700,-0.0300,15.7500,-1.7500,1.8750,0.69628906250000,0.13922119140625,0.70111083984375,0.06542968750000,moving
