timestamp,calib_mag,calib_accel,calib_gyro,calib_sys,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,label
177.66,3,1,3,3,3.8100,-9.2100,-1.7500,-33.8125,-80.1875,86.8750,0.19323730468750,-0.66632080078125,0.25958251953125,0.67175292968750,moving
177.67,3,1,3,3,3.4000,-9.9900,-1.4100,-46.5625,-73.1875,71.8750,0.18792724609375,-0.66113281250000,0.25976562500000,0.67828369140625,moving
177.68,3,1,3,3,3.1300,-11.0800,-3.8300,-58.3125,-34.5625,54.5000,0.18212890625000,-0.65881347656250,0.25891113281250,0.68249511718750,moving
177.69,3,1,3,3,2.3600,-11.9100,-5.0600,-48.1250,-25.7500,38.5625,0.17761230468750,-0.65710449218750,0.25787353515625,0.68566894531250,moving
177.70,3,1,3,3,1.5400,-12.0500,-5.3800,-15.7500,-20.7500,31.3750,0.17529296875000,-0.65539550781250,0.25842285156250,0.68768310546875,moving
177.71,3,1,3,3,1.0100,-11.3300,-5.4300,21.6875,-7.3750,26.1250,0.17510986328125,-0.65405273437500,0.26110839843750,0.68804931640625,moving
177.72,3,1,3,3,0.9400,-10.0800,-5.1200,48.5000,7.9375,18.7500,0.17657470703125,-0.65338134765625,0.26519775390625,0.68676757812500,moving
177.73,3,1,3,3,1.4300,-7.7900,-3.5900,52.4375,16.3125,4.2500,0.17895507812500,-0.65344238281250,0.26879882812500,0.68463134765625,moving
177.74,3,1,3,3,1.9800,-6.9300,-2.9900,33.6875,22.6875,-16.8125,0.18139648437500,-0.65466308593750,0.27020263671875,0.68225097656250,moving
177.75,3,1,3,3,2.3500,-6.3100,-2.6100,6.8125,30.5625,-38.0000,0.18334960937500,-0.65728759765625,0.26885986328125,0.67974853515625,moving
177.76,3,1,3,3,2.1700,-5.9400,-2.3800,-11.0000,41.8125,-55.4375,0.18505859375000,-0.66125488281250,0.26568603515625,0.67669677734375,moving
177.77,3,1,3,3,0.5400,-4.9300,-1.4700,-14.1875,49.2500,-68.7500,0.18719482421875,-0.66601562500000,0.26165771484375,0.67303466796875,moving
177.78,3,1,3,3,-0.4800,-4.1800,-0.9300,0.1875,49.0625,-76.1250,0.19055175781250,-0.67065429687500,0.25799560546875,0.66888427734375,moving
177.79,3,1,3,3,-1.6900,-3.7400,-0.5700,27.3125,50.0000,-78.4375,0.19561767578125,-0.67486572265625,0.25573730468750,0.66400146484375,moving
177.80,3,1,3,3,-0.9600,-3.1400,0.5900,59.3125,47.5625,-77.0000,0.20257568359375,-0.67834472656250,0.25543212890625,0.65850830078125,moving
177.81,3,1,3,3,-0.4400,-3.2800,0.6700,94.2500,36.4375,-79.3750,0.21191406250000,-0.68048095703125,0.25671386718750,0.65277099609375,moving
177.82,3,1,3,3,0.1500,-3.1300,0.3900,102.9375,31.6875,-84.5625,0.22216796875000,-0.68231201171875,0.25811767578125,0.64691162109375,moving
177.83,3,1,3,3,0.4800,-3.1300,0.0000,99.0000,32.5000,-92.7500,0.23254394531250,-0.68426513671875,0.25872802734375,0.64086914062500,moving
177.84,3,1,3,3,0.2900,-1.5700,-0.3000,90.7500,28.0625,-101.9375,0.24310302734375,-0.68627929687500,0.25823974609375,0.63500976562500,moving
