timestamp,calib_mag,calib_accel,calib_gyro,calib_sys,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z
1721017684.35,3,3,3,0,1.8200,-2.5300,-2.6300,129.0000,-6.3750,-52.3750
1721017684.36,3,3,3,0,2.3700,-2.0300,-3.7200,97.6875,39.3750,-46.6250
1721017684.37,3,3,3,0,2.8000,-1.1400,-4.7800,53.4375,72.7500,-37.9375
1721017684.38,3,3,3,0,2.0400,0.2600,-5.7100,3.3125,96.6875,-25.5625
1721017684.39,3,3,3,0,1.0500,0.2700,-5.6100,-38.3750,97.5625,-10.8750
1721017684.40,3,3,3,0,0.0900,0.0400,-5.8000,-88.5000,25.9375,10.6875
1721017684.41,3,3,3,0,-0.6400,-0.8500,-5.7000,-88.5000,25.9375,10.6875
1721017684.42,3,3,3,0,-1.8700,-2.8500,-4.2600,-88.5625,-5.6875,16.1250
1721017684.43,3,3,3,0,-2.3800,-3.8200,-2.9300,-80.6875,-6.9375,15.3750
1721017684.44,3,3,3,0,-2.8300,-3.8500,-0.9100,-68.5000,-5.0000,9.7500
1721017684.45,3,3,3,0,-1.5200,-1.9800,1.6400,-41.6250,-32.0625,1.9375
1721017684.46,3,3,3,0,-0.2600,-0.7400,2.0100,-41.6250,-32.0625,1.9375
1721017684.47,3,3,3,0,0.4400,0.3900,1.7100,-42.0625,-26.2500,4.0625
1721017684.48,3,3,3,0,0.7000,1.1300,1.2200,-53.7500,13.6875,14.2500
1721017684.49,3,3,3,0,1.3100,1.9200,0.4600,-52.8125,32.5000,16.3750
1721017684.50,3,3,3,0,1.5400,2.3100,0.1400,-46.7500,48.0625,18.6875
1721017684.51,3,3,3,0,1.7600,2.6600,-0.3300,-33.6875,53.1875,21.0000
1721017684.52,3,3,3,0,2.2000,2.6700,-1.0800,-16.5625,52.2500,22.5000
1721017684.53,3,3,3,0,2.2900,2.6000,-1.1200,-5.4375,53.0625,25.5000
1721017684.54,3,3,3,0,2.2900,2.5800,-1.0000,-5.3125,54.6250,29.5625
1721017684.55,3,3,3,0,2.0100,2.6000,-1.0300,-12.1875,53.3125,32.5000
1721017684.56,3,3,3,0,1.1100,2.8800,-1.4800,-19.0625,46.2500,31.4375
1721017684.57,3,3,3,0,0.8600,2.8100,-1.5900,-23.6250,38.6250,25.3750
1721017684.58,3,3,3,0,0.6800,2.6400,-1.8800,-23.8125,30.5000,18.3125
1721017684.59,3,3,3,0,0.6400,2.4700,-2.0900,-16.1875,23.9375,11.5625
1721017684.60,3,3,3,0,1.1200,2.3300,-1.7600,-3.5000,24.6875,5.7500
1721017684.61,3,3,3,0,1.4000,2.0000,-1.1800,9.5625,30.8750,2.0625
1721017684.62,3,3,3,0,1.3900,1.5300,-0.4900,16.6875,39.6875,-0.3750
1721017684.63,3,3,3,0,1.0400,0.8500,0.7900,14.6250,47.5000,-3.1250
1721017684.64,3,3,3,0,0.7600,0.5300,1.2600,5.8125,52.0625,-6.3125
1721017684.65,3,3,3,0,0.6200,0.3100,1.6900,-5.6250,54.0625,-8.1875
1721017684.66,3,3,3,0,0.2500,0.1200,1.7800,-15.1875,55.6250,-8.5625
1721017684.67,3,3,3,0,-0.9600,-0.3800,1.4900,-14.3125,54.2500,-8.0625
1721017684.68,3,3,3,0,-1.6200,-0.4600,1.5500,-1.6875,51.1875,-6.1250
1721017684.69,3,3,3,0,-1.8900,-0.4400,1.6500,14.5000,51.0000,-3.0000
1721017684.70,3,3,3,0,-2.3000,-0.8500,2.0300,25.0000,48.3125,2.9375
1721017684.71,3,3,3,0,-2.5700,-1.2200,2.0000,26.6875,43.5625,8.4375
1721017684.72,3,3,3,0,-2.9800,-1.4400,2.1500,24.3125,38.5625,12.2500
1721017684.73,3,3,3,0,-3.8900,-1.0600,2.2800,23.3125,30.2500,17.5000
1721017684.74,3,3,3,0,-5.7100,-0.4600,2.8900,29.7500,27.1875,21.0000
1721017684.75,3,3,3,0,-6.0800,-0.8500,3.1200,41.6250,26.7500,24.6250
1721017684.76,3,3,3,0,-6.1700,-0.1000,3.2900,55.1250,28.8125,28.0625
1721017684.77,3,3,3,0,-5.0200,-0.4100,2.1700,64.6250,26.8125,23.0000
1721017684.78,3,3,3,0,-4.3900,-1.3100,1.5800,70.8750,15.5000,18.4375
1721017684.79,3,3,3,0,-3.4600,-2.1700,0.3400,75.4375,17.1875,16.0625
1721017684.80,3,3,3,0,-1.5600,-2.6900,-0.8000,88.8125,7.9375,17.3125
1721017684.81,3,3,3,0,-0.1200,-2.7800,-1.9700,107.5000,-2.4375,19.2500
1721017684.82,3,3,3,0,0.3000,-2.1800,-2.2100,120.4375,-14.3750,21.3125
1721017684.83,3,3,3,0,0.5800,-1.7300,-2.3900,110.8750,-12.6875,22.5625
1721017684.84,3,3,3,0,0.4600,-1.2000,-2.5900,85.4375,2.0000,20.1875
1721017684.85,3,3,3,0,1.5900,-1.0900,-2.9200,59.7500,18.3750,10.2500
1721017684.86,3,3,3,0,2.0800,-1.9500,-3.1100,37.4375,32.5625,-0.9375
1721017684.87,3,3,3,0,2.1700,-3.0700,-2.9800,22.4375,32.0625,-12.6875
1721017684.88,3,3,3,0,2.1100,-4.8300,-1.8400,14.0625,13.0625,-21.3125
1721017684.89,3,3,3,0,1.8700,-5.3100,-1.5600,4.8125,-9.3125,-26.0000
1721017684.90,3,3,3,0,1.8800,-5.5800,-1.1700,-6.6250,-21.0000,-27.6875
1721017684.91,3,3,3,0,2.0300,-5.0800,-0.8800,-18.8750,-28.0000,-23.0000
1721017684.92,3,3,3,0,1.7700,-2.8800,-0.1900,-30.1250,-37.4375,-11.8750
1721017684.93,3,3,3,0,1.3300,-2.0000,-0.2700,-35.0625,-41.0625,-4.6875
1721017684.94,3,3,3,0,0.9800,-1.3100,-0.3800,-29.1875,-45.1250,-3.0625
1721017684.95,3,3,3,0,0.4100,0.2000,-0.2200,-19.1875,-47.9375,-3.8750
1721017684.96,3,3,3,0,0.1200,0.5700,-0.1700,-10.4375,-44.2500,-5.8750
1721017684.97,3,3,3,0,-0.0800,0.8900,-0.2300,-2.7500,-34.1875,-9.0000
1721017684.98,3,3,3,0,0.0600,1.5400,-0.4000,8.1875,-25.8125,-11.5000
1721017684.99,3,3,3,0,0.5100,2.6000,-0.6500,20.6250,-23.1250,-10.4375
1721017685.00,3,3,3,0,0.6800,2.9600,-0.7700,28.8750,-22.3750,-9.0000
1721017685.01,3,3,3,0,0.9000,3.2000,-0.9700,30.3125,-22.1250,-8.8750
1721017685.02,3,3,3,0,1.1700,3.2900,-1.2300,29.3125,-24.0000,-8.7500
1721017685.03,3,3,3,0,1.4400,3.4800,-1.4400,25.8125,-26.9375,-7.6250
1721017685.04,3,3,3,0,1.7000,3.4800,-1.5700,15.7500,-30.5000,-6.9375
1721017685.05,3,3,3,0,2.0000,3.2600,-1.7400,0.4375,-35.8125,-6.8750
1721017685.06,3,3,3,0,2.5200,2.6800,-2.0200,-13.8125,-37.0625,-6.9375
1721017685.07,3,3,3,0,2.5600,2.4100,-1.9700,-23.7500,-33.6875,-6.4375
1721017685.08,3,3,3,0,2.5000,2.2600,-1.6500,-26.6875,-27.1875,-6.7500
1721017685.09,3,3,3,0,2.5300,2.1700,-1.1200,-24.3750,-23.1875,-8.3125
1721017685.10,3,3,3,0,2.4600,2.1300,0.1600,-21.8750,-24.3750,-8.8750
1721017685.11,3,3,3,0,2.3300,2.0100,0.8800,-22.0000,-26.0625,-7.8125
1721017685.12,3,3,3,0,2.2700,2.0400,1.3700,-25.3125,-25.1875,-3.4375
1721017685.13,3,3,3,0,1.5900,2.3000,1.8200,-28.6250,-23.1250,3.4375
1721017685.14,3,3,3,0,1.2200,2.1500,1.8600,-29.5625,-17.6250,7.8750
1721017685.15,3,3,3,0,1.0500,1.9900,1.8900,-26.9375,-17.5625,10.3750
1721017685.16,3,3,3,0,0.8100,1.9100,1.7900,-21.6250,-22.3750,14.2500
1721017685.17,3,3,3,0,-0.2000,1.6400,1.2900,-15.4375,-28.4375,18.1250
1721017685.18,3,3,3,0,-0.8600,1.3000,1.0900,-13.0625,-33.8750,20.6250
1721017685.19,3,3,3,0,-1.7000,0.7200,0.9000,-19.1875,-34.3750,20.9375
1721017685.20,3,3,3,0,-3.7200,-1.0300,0.7000,-30.0625,-36.6250,19.7500
1721017685.21,3,3,3,0,-4.8000,-2.5500,1.3900,-38.3750,-47.3125,17.9375
1721017685.22,3,3,3,0,-4.9500,-4.1700,2.3400,-43.5000,-47.3125,9.2500
1721017685.23,3,3,3,0,-4.1000,-5.0400,3.8200,-46.3125,-37.6875,-5.3125
1721017685.24,3,3,3,0,-1.5100,-5.0500,8.3100,-52.5000,-42.1875,-15.8125
1721017685.25,3,3,3,0,-0.4900,-4.6700,7.7300,-66.8125,-45.1875,-22.8750
1721017685.26,3,3,3,0,-0.2300,-3.7300,6.1500,-52.5000,-49.3750,-23.0000
1721017685.27,3,3,3,0,-0.5800,-2.9600,5.4700,-12.2500,-69.5000,-18.5625
1721017685.28,3,3,3,0,-0.8200,-0.4500,1.9300,28.3125,-82.3750,-13.3125
1721017685.29,3,3,3,0,-0.3400,0.2700,-0.1200,79.8125,-88.0000,-10.3750
1721017685.30,3,3,3,0,-0.1300,-0.0900,-1.3000,120.9375,-67.7500,-8.9375
1721017685.31,3,3,3,0,0.1300,-2.8700,-2.8900,135.4375,-29.0625,-3.6875
1721017685.32,3,3,3,0,0.3600,-3.9200,-3.1200,130.1875,4.6250,-4.1250
1721017685.33,3,3,3,0,0.9800,-4.4100,-3.0700,108.6250,36.9375,-11.4375
1721017685.34,3,3,3,0,1.3800,-4.2800,-4.2300,64.8125,71.0625,-25.2500
1721017685.35,3,3,3,0,2.8000,-3.3700,-5.6900,6.3125,108.1250,-37.7500
1721017685.36,3,3,3,0,2.6800,-2.8900,-6.1300,-47.3125,104.2500,-37.8125
1721017685.37,3,3,3,0,2.3700,-2.2400,-5.9700,-78.3750,66.1875,-29.7500
1721017685.38,3,3,3,0,1.5500,-2.0700,-5.8300,-91.8125,22.7500,-20.0000
1721017685.39,3,3,3,0,0.3600,-2.0400,-5.5400,-92.0625,-6.3750,-4.5000
1721017685.40,3,3,3,0,-0.8400,-2.0200,-4.4700,-72.5000,-34.0000,13.3750
1721017685.41,3,3,3,0,-1.4300,-1.5400,-3.2600,-44.4375,-49.6250,30.6875
1721017685.42,3,3,3,0,-3.4500,-0.5200,-0.3400,-23.2500,-51.4375,42.3750
1721017685.43,3,3,3,0,-3.5300,0.2000,0.0200,-21.6250,-26.2500,39.0000
1721017685.44,3,3,3,0,-3.0400,0.7200,0.2400,-28.1250,-6.3750,26.6875
1721017685.45,3,3,3,0,-0.4400,1.2500,0.2100,-37.3750,7.6250,15.5625
1721017685.46,3,3,3,0,0.6100,1.4100,-0.1500,-41.6250,25.6250,10.5625
1721017685.47,3,3,3,0,1.3300,1.5700,-0.5700,-36.4375,42.1875,8.0000
1721017685.48,3,3,3,0,2.1200,1.4900,-0.9000,-26.6875,55.0000,3.1875
1721017685.49,3,3,3,0,3.1300,1.5100,-1.2800,-17.8125,67.3125,-1.8750
1721017685.50,3,3,3,0,3.5000,1.4100,-1.2400,-12.6250,74.8750,-5.4375
1721017685.51,3,3,3,0,3.8400,1.6100,-0.9300,-13.6250,73.9375,-5.6875
1721017685.52,3,3,3,0,3.8500,1.8800,-0.8500,-22.0000,63.8125,-1.7500
1721017685.53,3,3,3,0,2.5700,3.1400,-0.3200,-31.9375,43.5625,9.5000
1721017685.54,3,3,3,0,1.2100,3.4200,-0.2500,-37.1875,25.2500,21.8750
1721017685.55,3,3,3,0,0.2200,3.3400,-0.5400,-35.2500,20.6250,26.4375
1721017685.56,3,3,3,0,-1.2200,3.0600,-1.1400,-28.1875,23.6875,24.5625
1721017685.57,3,3,3,0,-1.8900,3.1600,-1.1000,-18.9375,26.8750,16.8125
1721017685.58,3,3,3,0,-1.7900,2.8600,-0.8800,-10.1875,30.0000,1.2500
1721017685.59,3,3,3,0,-0.6100,2.2000,-0.2700,-7.3750,32.4375,-10.9375
1721017685.60,3,3,3,0,-0.0700,1.3600,0.2600,-12.9375,36.2500,-12.9375
1721017685.61,3,3,3,0,-0.0900,1.1600,0.3400,-19.7500,40.0625,-13.9375
1721017685.62,3,3,3,0,-0.0900,1.0900,0.3300,-24.1250,41.2500,-15.2500
1721017685.63,3,3,3,0,-0.1300,0.8600,0.5900,-25.0625,40.4375,-16.5000
1721017685.64,3,3,3,0,-0.2100,0.7400,0.9000,-24.4375,38.0625,-16.2500
1721017685.65,3,3,3,0,-0.4300,0.5700,1.3800,-22.6250,35.3125,-14.5625
1721017685.66,3,3,3,0,-0.6300,0.4600,1.7800,-20.7500,33.3750,-12.3125
1721017685.67,3,3,3,0,-0.9800,-0.1300,2.0600,-18.0000,36.8750,-11.0625
1721017685.68,3,3,3,0,-1.1100,-0.5600,1.8200,-14.0625,41.3750,-9.5000
1721017685.69,3,3,3,0,-1.3000,-1.1600,1.4400,-7.8125,43.2500,-6.6875
1721017685.70,3,3,3,0,-2.1000,-1.8700,1.1900,1.2500,40.3750,-3.1875
1721017685.71,3,3,3,0,-3.1400,-1.6700,1.7000,10.8125,32.9375,2.3125
1721017685.72,3,3,3,0,-3.9900,-1.6300,2.2900,17.0000,27.3125,9.6250
1721017685.73,3,3,3,0,-4.6100,-1.6500,3.0800,22.2500,27.8750,14.5000
1721017685.74,3,3,3,0,-5.0600,-1.5600,2.8900,28.5000,29.4375,18.3750
1721017685.75,3,3,3,0,-4.6900,-1.7500,2.4200,37.7500,26.6250,18.1875
1721017685.76,3,3,3,0,-4.0100,-2.0500,1.7800,49.6250,24.0625,17.5000
1721017685.77,3,3,3,0,-3.7500,-2.7400,0.7200,61.1250,22.3125,18.7500
1721017685.78,3,3,3,0,-1.9800,-3.9800,-0.2100,70.4375,13.8750,18.4375
1721017685.79,3,3,3,0,-1.1700,-3.6700,-1.0000,78.0000,7.7500,15.8125
1721017685.80,3,3,3,0,-0.8900,-3.4700,-1.6500,88.1875,1.1875,11.8750
1721017685.81,3,3,3,0,-0.5500,-1.8400,-2.0500,88.3750,-4.4375,11.5625
1721017685.82,3,3,3,0,-0.2000,-1.1000,-2.2500,73.5625,0.0000,11.9375
1721017685.83,3,3,3,0,0.4400,-0.5700,-2.2700,50.8125,14.8750,7.7500
1721017685.84,3,3,3,0,1.2000,-0.4200,-2.8600,25.3750,56.8125,-3.5625
1721017685.85,3,3,3,0,1.7500,-1.9100,-3.2400,14.5000,49.5625,-8.6875
1721017685.86,3,3,3,0,2.1800,-2.1900,-2.7900,32.7500,18.3750,-19.1250
1721017685.87,3,3,3,0,2.3600,-2.9800,-2.3500,46.0625,4.3125,-30.5000
1721017685.88,3,3,3,0,2.6300,-4.5100,-0.8700,46.8750,-3.3750,-33.0625
1721017685.89,3,3,3,0,2.3900,-4.1300,-0.5900,33.1875,-9.5625,-23.9375
1721017685.90,3,3,3,0,1.5000,-3.0300,-0.6100,11.8750,-10.6875,-9.1250
1721017685.91,3,3,3,0,0.9200,-2.4400,-0.7600,-1.0000,-15.0625,-4.8125
1721017685.92,3,3,3,0,0.9600,-1.2000,-0.4800,-2.5000,-25.3750,-6.8750
1721017685.93,3,3,3,0,0.8200,-0.4900,-0.1100,-1.1875,-33.7500,-8.4375
1721017685.94,3,3,3,0,0.6100,0.1700,0.0100,-3.5000,-37.3750,-7.7500
1721017685.95,3,3,3,0,-0.0900,1.3700,-0.0400,-7.5625,-37.5000,-6.0625
1721017685.96,3,3,3,0,-0.4000,1.7300,-0.1200,-8.3125,-36.0000,-7.3125
1721017685.97,3,3,3,0,-0.4800,2.2400,-0.2000,-5.7500,-34.2500,-9.7500
1721017685.98,3,3,3,0,-0.4500,2.5300,-0.4000,-1.8125,-35.2500,-11.9375
1721017685.99,3,3,3,0,-0.3100,2.9600,-0.7300,1.3125,-38.4375,-12.1250
1721017686.00,3,3,3,0,-0.1800,2.9800,-0.8600,2.6250,-42.4375,-11.7500
1721017686.01,3,3,3,0,0.3200,3.1600,-0.9200,1.9375,-47.4375,-12.8750
1721017686.02,3,3,3,0,0.8600,3.2500,-1.0400,-0.0625,-49.8125,-14.2500
1721017686.03,3,3,3,0,1.9200,2.8800,-1.5500,-3.8125,-50.6250,-16.1875
1721017686.04,3,3,3,0,2.4300,2.6000,-1.7500,-4.0625,-48.0625,-18.1250
1721017686.05,3,3,3,0,2.7800,2.4400,-1.6500,0.8750,-40.8125,-17.6875
1721017686.06,3,3,3,0,3.1800,2.2400,-0.5200,4.3125,-31.8125,-13.6875
1721017686.07,3,3,3,0,2.9600,2.3000,-0.1100,0.3125,-27.0000,-6.4375
1721017686.08,3,3,3,0,2.5100,2.3300,0.1400,-9.4375,-26.5625,-0.8125
1721017686.09,3,3,3,0,2.2700,2.3100,0.2800,-18.7500,-27.2500,-0.9375
1721017686.10,3,3,3,0,1.8800,2.2400,0.4100,-25.1875,-27.5625,-0.8125
1721017686.11,3,3,3,0,1.6000,2.3000,0.6100,-27.5000,-27.1250,0.8125
1721017686.12,3,3,3,0,1.2400,2.4200,0.8300,-27.3750,-26.0000,3.8125
1721017686.13,3,3,3,0,0.5900,2.5500,1.2900,-26.4375,-24.3750,7.5625
1721017686.14,3,3,3,0,0.2100,2.5100,1.4700,-24.6250,-23.1875,11.8125
1721017686.15,3,3,3,0,-0.1600,2.4800,1.4700,-20.5000,-23.7500,15.9375
1721017686.16,3,3,3,0,-0.4900,2.2800,1.5200,-14.0000,-27.4375,18.6875
1721017686.17,3,3,3,0,-0.9500,1.3600,1.3400,-9.6250,-33.0625,20.0000
1721017686.18,3,3,3,0,-1.2400,0.6500,1.1500,-10.6875,-37.1875,20.3125
1721017686.19,3,3,3,0,-1.6500,-0.2200,0.9800,-17.5625,-36.7500,19.5625
1721017686.20,3,3,3,0,-3.0500,-2.5100,1.4500,-25.2500,-36.6875,17.8750
1721017686.21,3,3,3,0,-3.3900,-3.9700,2.3200,-29.3750,-41.2500,15.9375
1721017686.22,3,3,3,0,-2.8200,-4.8300,3.1000,-32.7500,-34.1250,9.0625
1721017686.23,3,3,3,0,-2.0900,-5.0900,4.4400,-29.8750,-24.6250,2.4375
1721017686.24,3,3,3,0,-0.7700,-4.0300,7.5200,-27.9375,-29.7500,-0.3750
1721017686.25,3,3,3,0,-0.8300,-3.1600,5.9400,-38.0000,-33.2500,-3.0625
1721017686.26,3,3,3,0,-1.9400,-2.6500,4.8100,-33.1875,-39.7500,-8.0000
1721017686.27,3,3,3,0,-2.2100,-1.8800,5.0300,0.8750,-56.0625,-9.8125
1721017686.28,3,3,3,0,-1.6400,0.5900,1.0300,36.3125,-74.0000,-6.8750
1721017686.29,3,3,3,0,-1.5300,-0.1100,-0.5800,79.9375,-77.4375,-2.6875
1721017686.30,3,3,3,0,-0.7100,-1.1000,-1.1500,115.1250,-53.9375,-4.2500
1721017686.31,3,3,3,0,0.5900,-4.1600,-2.3000,116.6875,-10.3750,-6.6875
1721017686.32,3,3,3,0,1.2800,-4.9900,-2.8600,109.8125,26.7500,-8.0000
1721017686.33,3,3,3,0,1.9200,-5.0600,-3.1400,97.5625,58.5625,-16.0625
1721017686.34,3,3,3,0,2.9700,-4.5900,-3.4800,64.9375,97.8750,-32.6250
1721017686.35,3,3,3,0,4.4700,-2.9700,-5.0700,13.8125,132.8125,-47.1875
1721017686.36,3,3,3,0,4.0700,-2.1100,-5.1200,-32.1250,121.8125,-45.4375
1721017686.37,3,3,3,0,3.2500,-1.3900,-4.5700,-58.2500,73.0625,-27.4375
1721017686.38,3,3,3,0,0.9600,-1.4200,-4.6000,-72.1250,21.1875,-6.1875
1721017686.39,3,3,3,0,-0.2700,-1.5000,-4.0200,-74.0000,-14.3750,13.3125
1721017686.40,3,3,3,0,-1.1500,-1.5000,-3.1200,-60.6875,-39.1250,31.4375
1721017686.41,3,3,3,0,-2.2500,-1.2300,-2.0300,-40.0000,-54.8125,49.0625
1721017686.42,3,3,3,0,-4.1900,0.1600,-0.1000,-24.8750,-51.6250,56.1250
1721017686.43,3,3,3,0,-3.5600,0.7500,-0.0400,-23.1875,-24.0000,44.5000
1721017686.44,3,3,3,0,-2.4100,1.2500,-0.2100,-28.2500,-4.3750,31.8750
1721017686.45,3,3,3,0,-0.7400,1.5400,-0.9500,-34.6875,11.9375,26.0000
1721017686.46,3,3,3,0,0.0200,1.3900,-1.1600,-36.1250,30.0000,20.4375
1721017686.47,3,3,3,0,0.7600,1.2700,-1.2900,-31.6250,46.5625,14.9375
1721017686.48,3,3,3,0,1.4800,1.0600,-1.4500,-24.4375,59.5000,9.5000
1721017686.49,3,3,3,0,2.5100,0.8100,-1.7500,-19.0000,69.3125,4.6875
1721017686.50,3,3,3,0,3.1400,0.8600,-1.6900,-15.9375,75.0000,-0.5000
1721017686.51,3,3,3,0,3.6700,1.1000,-1.5600,-15.2500,73.5625,-4.4375
1721017686.52,3,3,3,0,3.9000,1.5600,-1.3200,-19.0000,62.6875,-4.1875
1721017686.53,3,3,3,0,2.9700,2.9300,-0.4300,-24.7500,40.8125,4.5000
1721017686.54,3,3,3,0,1.5400,3.2100,-0.0400,-30.4375,18.5625,17.8750
1721017686.55,3,3,3,0,0.4600,3.1400,-0.2400,-34.5625,12.0000,19.1875
1721017686.56,3,3,3,0,-0.5000,2.7300,-1.0300,-31.1250,16.8750,11.1250
1721017686.57,3,3,3,0,-0.5100,2.5600,-0.9500,-18.9375,25.4375,0.9375
1721017686.58,3,3,3,0,0.0400,2.2600,-0.4900,-6.1875,31.5000,-7.9375
1721017686.59,3,3,3,0,0.3600,1.8500,0.0000,-1.7500,35.5625,-12.7500
1721017686.60,3,3,3,0,0.4400,1.1100,0.0800,-7.5625,41.6250,-15.6875
1721017686.61,3,3,3,0,0.3100,0.9400,0.0300,-15.7500,45.8125,-18.2500
1721017686.62,3,3,3,0,0.0300,0.8200,0.0900,-21.1250,48.4375,-19.6250
1721017686.63,3,3,3,0,-0.6300,0.7200,0.7700,-21.3750,49.1250,-19.5625
1721017686.64,3,3,3,0,-1.0700,0.7000,1.4600,-18.2500,46.3125,-17.5000
1721017686.65,3,3,3,0,-1.4900,0.7900,2.3500,-14.1250,38.6250,-15.3125
1721017686.66,3,3,3,0,-1.9500,0.9600,3.1300,-12.4375,31.0625,-13.0625
1721017686.67,3,3,3,0,-2.2400,0.8200,2.4600,-10.4375,31.1250,-12.0625
1721017686.68,3,3,3,0,-2.3300,0.5400,2.1500,-2.5625,36.3750,-9.9375
1721017686.69,3,3,3,0,-2.2800,0.0600,2.1800,8.3750,37.1250,-5.1875
1721017686.70,3,3,3,0,-2.3600,-0.5300,2.0300,10.5625,33.5625,-0.1875
1721017686.71,3,3,3,0,-3.6800,-1.4800,2.1100,8.3125,30.4375,3.1250
1721017686.72,3,3,3,0,-4.7800,-1.5100,2.3900,10.6875,25.8750,7.1250
1721017686.73,3,3,3,0,-5.3400,-1.3100,2.6600,21.6250,21.3750,12.6250
1721017686.74,3,3,3,0,-5.8400,-0.9900,2.8700,40.2500,20.8125,16.0000
1721017686.75,3,3,3,0,-5.4000,-0.8600,2.4600,54.6250,16.5000,18.3750
1721017686.76,3,3,3,0,-4.3300,-1.5000,1.2900,62.3750,12.3750,17.5000
1721017686.77,3,3,3,0,-3.5300,-2.4200,0.1000,66.8125,10.6875,19.2500
1721017686.78,3,3,3,0,-1.4100,-4.0100,-1.3600,68.5625,8.6875,21.3750
1721017686.79,3,3,3,0,-0.2600,-4.4400,-1.5600,74.1875,0.6250,18.8125
1721017686.80,3,3,3,0,0.2200,-4.0900,-1.8500,79.5625,-11.0000,16.0000
1721017686.81,3,3,3,0,0.0400,-2.4100,-1.6300,77.7500,-15.8750,18.8750
1721017686.82,3,3,3,0,0.2500,-1.4500,-2.4600,62.8125,-1.2500,16.6875
1721017686.83,3,3,3,0,0.8100,-1.5900,-2.8900,33.5000,29.4375,8.3750
1721017686.84,3,3,3,0,1.6900,-1.6600,-2.7600,19.3125,23.5625,1.1250
1721017686.85,3,3,3,0,2.7500,-3.5900,-2.3000,25.1250,28.7500,-13.0000
1721017686.86,3,3,3,0,2.8200,-4.5900,-2.2900,34.2500,39.3125,-29.9375
1721017686.87,3,3,3,0,3.4500,-5.4300,-1.8900,44.3750,35.8750,-41.6250
1721017686.88,3,3,3,0,3.9500,-5.0700,-0.3700,47.0000,21.3125,-38.5000
1721017686.89,3,3,3,0,2.4100,-3.1200,0.2500,37.6250,1.8125,-19.0625
1721017686.90,3,3,3,0,1.2200,-1.6400,0.4600,20.9375,-13.0625,-0.7500
1721017686.91,3,3,3,0,0.5900,-0.8800,0.2100,6.2500,-26.7500,5.5000
1721017686.92,3,3,3,0,-0.0700,0.6000,-0.1700,-0.8750,-38.0625,7.1875
1721017686.93,3,3,3,0,-0.2600,1.2300,-0.3100,-0.6250,-44.8750,6.9375
1721017686.94,3,3,3,0,-0.1500,1.6200,-0.3000,-0.5625,-49.1875,4.6875
1721017686.95,3,3,3,0,-0.1300,1.6200,-0.5000,-4.0000,-48.9375,3.2500
1721017686.96,3,3,3,0,0.0800,1.9900,-1.2200,-7.1875,-43.7500,2.1875
1721017686.97,3,3,3,0,0.0000,1.9000,-1.2800,-7.0625,-39.6250,2.6250
1721017686.98,3,3,3,0,-0.2100,1.9700,-1.2600,-4.6875,-40.8750,5.3125
1721017686.99,3,3,3,0,0.1500,2.5000,-1.3800,-3.6875,-42.5000,5.5000
1721017687.00,3,3,3,0,0.5000,2.6500,-1.3200,-4.4375,-43.5625,2.3750
1721017687.01,3,3,3,0,0.7700,2.7200,-1.3000,-5.3750,-43.4375,-1.2500
1721017687.02,3,3,3,0,1.2500,2.7500,-1.2200,-7.1875,-42.7500,-5.2500
1721017687.03,3,3,3,0,1.9400,2.9400,-1.0600,-9.2500,-39.4375,-9.5000
1721017687.04,3,3,3,0,2.2800,3.0100,-0.9500,-8.7500,-35.0625,-14.2500
1721017687.05,3,3,3,0,2.6500,2.9900,-0.7300,-7.2500,-32.4375,-19.0000
1721017687.06,3,3,3,0,3.2100,2.6900,-0.4100,-6.6250,-29.7500,-21.6875
1721017687.07,3,3,3,0,3.1000,2.3200,-0.1200,-7.8125,-28.1875,-21.3750
1721017687.08,3,3,3,0,3.0100,1.9300,0.2700,-9.3125,-30.1875,-17.5000
1721017687.09,3,3,3,0,2.5700,1.6200,0.5600,-13.1875,-33.3750,-11.1875
1721017687.10,3,3,3,0,1.6400,1.7800,0.9400,-18.5625,-36.6875,-4.8750
1721017687.11,3,3,3,0,1.4900,2.0700,1.0500,-23.5625,-40.0625,-0.3125
1721017687.12,3,3,3,0,1.3200,2.3600,1.0900,-25.3125,-40.5000,3.8750
1721017687.13,3,3,3,0,0.9300,2.4200,1.3600,-23.3750,-37.0000,8.6875
1721017687.14,3,3,3,0,0.7500,2.2500,1.6400,-17.9375,-32.8750,13.5625
1721017687.15,3,3,3,0,0.4300,1.8000,1.7200,-12.1875,-31.6875,18.4375
1721017687.16,3,3,3,0,0.0800,1.3300,1.7200,-6.6875,-32.7500,21.9375
1721017687.17,3,3,3,0,-0.6600,0.1400,1.8100,-2.3125,-35.8125,23.5000
1721017687.18,3,3,3,0,-1.4800,-0.5200,1.6200,-5.1250,-33.9375,22.3750
1721017687.19,3,3,3,0,-2.7500,-1.3500,1.5000,-14.0625,-27.5000,20.1875
1721017687.20,3,3,3,0,-4.1100,-2.5500,2.3100,-22.6250,-28.1875,17.6250
1721017687.21,3,3,3,0,-5.0200,-5.5000,4.6100,-31.3750,-36.6875,10.9375
1721017687.22,3,3,3,0,-4.0500,-5.7400,5.9000,-38.0625,-49.3125,-2.6875
1721017687.23,3,3,3,0,-2.5000,-5.1500,6.6200,-38.2500,-59.0000,-15.8125
