timestamp,calib_mag,calib_accel,calib_gyro,calib_sys,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,label
240.84,3,3,3,0,6.8200,8.7300,-0.9800,6.8125,-7.0000,-13.1250,running_forward
240.85,3,3,3,0,6.5900,8.4600,-0.3100,6.5000,-7.3750,-13.5625,running_forward
240.86,3,3,3,0,5.5200,7.9900,0.4600,3.1250,-4.6250,-14.1875,running_forward
240.87,3,3,3,0,4.2800,7.1200,1.1000,-0.5000,2.2500,-12.4375,running_forward
240.88,3,3,3,0,2.9500,5.7200,1.4700,3.1250,9.5625,-8.0000,running_forward
240.89,3,3,3,0,2.9600,4.4000,0.4100,11.5625,12.1250,-5.1250,running_forward
240.90,3,3,3,0,3.2600,2.4700,-2.7600,34.1875,16.1250,-6.0625,running_forward
240.91,3,3,3,0,1.9100,-1.5700,-5.8000,65.5000,7.3750,-10.7500,running_forward
240.92,3,3,3,0,-0.1300,-4.3000,-4.5100,73.6875,-32.1250,-16.0625,running_forward
240.93,3,3,3,0,-1.3600,-7.3600,-2.9100,54.3125,-55.0000,-16.7500,running_forward
240.94,3,3,3,0,-1.0100,-8.5700,-2.1300,37.1250,-31.8125,-11.5625,running_forward
240.95,3,3,3,0,-1.2300,-10.2800,-2.5300,29.0000,6.1250,-10.5625,running_forward
240.96,3,3,3,0,-1.2400,-10.5600,-1.7700,37.5625,25.8750,-9.1875,running_forward
240.97,3,3,3,0,-1.2800,-9.3800,-0.2600,48.6250,38.9375,-12.9375,running_forward
240.98,3,3,3,0,-2.5100,-8.9000,0.0200,42.6875,50.4375,-15.1250,running_forward
240.99,3,3,3,0,-3.3900,-8.2400,0.2400,39.4375,54.4375,-7.3125,running_forward
241.00,3,3,3,0,-3.8700,-7.8500,0.6100,41.2500,49.8125,-0.8125,running_forward
241.01,3,3,3,0,-4.2700,-7.3400,0.8900,41.1875,41.9375,1.8125,running_forward
241.02,3,3,3,0,-4.4200,-6.6300,1.4800,39.7500,31.6875,3.1875,running_forward
241.03,3,3,3,0,-4.0600,-5.4100,1.8200,43.5625,25.0000,4.8125,running_forward
241.04,3,3,3,0,-3.5400,-4.4100,1.6900,46.3125,22.0625,3.9375,running_forward
241.05,3,3,3,0,-3.3300,-3.1900,1.6800,49.1250,19.9375,3.4375,running_forward
241.06,3,3,3,0,-2.7500,-0.3900,1.4900,53.2500,20.8750,2.7500,running_forward
241.07,3,3,3,0,-2.3200,0.8500,1.0900,54.1875,26.4375,4.5000,running_forward
241.08,3,3,3,0,-1.8800,1.9800,0.8900,50.9375,33.7500,7.5000,running_forward
241.09,3,3,3,0,-0.7400,4.3900,0.2000,45.6875,40.0000,11.1250,running_forward
241.10,3,3,3,0,-0.3300,5.7800,-0.0300,41.1250,45.6875,17.0625,running_forward
241.11,3,3,3,0,-0.3300,7.0000,-0.2500,36.5625,49.5625,23.1250,running_forward
241.12,3,3,3,0,-0.2400,8.0600,-0.2900,29.6875,49.1250,26.8750,running_forward
241.13,3,3,3,0,0.6200,9.2500,-0.7000,25.4375,40.8125,30.0000,running_forward
241.14,3,3,3,0,1.3100,9.5500,-0.5700,21.3750,25.8750,31.9375,running_forward
241.15,3,3,3,0,2.1700,10.1600,-0.1800,11.9375,10.3750,33.8125,running_forward
241.16,3,3,3,0,3.4500,9.7000,0.3100,1.5000,-4.5625,34.5625,running_forward
241.17,3,3,3,0,3.3300,9.7700,0.5200,-1.0625,-14.2500,35.3125,running_forward
241.18,3,3,3,0,3.4000,9.4400,0.9000,1.1875,-26.7500,37.0625,running_forward
241.19,3,3,3,0,3.4900,9.4000,0.4600,5.0625,-32.0000,39.0625,running_forward
241.20,3,3,3,0,3.2800,8.8600,-0.8500,4.0625,-28.6875,39.8125,running_forward
241.21,3,3,3,0,2.5800,8.5400,-1.0700,-7.1875,-24.5000,38.3125,running_forward
241.22,3,3,3,0,2.0600,8.0600,-1.4200,-22.1875,-28.6250,35.6875,running_forward
241.23,3,3,3,0,3.2300,4.6500,-4.7800,-32.7500,-22.9375,30.7500,running_forward
241.24,3,3,3,0,4.3500,2.8700,-6.0300,-37.3750,-8.6250,21.3125,running_forward
241.25,3,3,3,0,2.5600,-0.4900,-6.1300,-42.8750,2.5000,12.8125,running_forward
241.26,3,3,3,0,-2.0500,-6.3800,-4.0000,-23.4375,-52.0000,15.7500,running_forward
241.27,3,3,3,0,-8.0300,-9.7100,0.4300,23.0625,-107.6250,20.5000,running_forward
241.28,3,3,3,0,-3.5500,-6.6900,-0.9100,-0.5625,-28.5625,2.6250,running_forward
241.29,3,3,3,0,-3.1200,-6.7800,-1.6200,-40.0625,6.7500,-19.7500,running_forward
241.30,3,3,3,0,-3.0700,-8.1100,-2.1800,-72.9375,-24.1250,-27.3125,running_forward
241.31,3,3,3,0,-4.5500,-7.6200,-5.5100,-112.9375,-74.6875,-19.5625,running_forward
241.32,3,3,3,0,-5.7200,-8.2700,-3.9800,-102.4375,-131.3750,-11.0625,running_forward
241.33,3,3,3,0,-6.5500,-9.5900,0.8900,-73.1875,-157.5625,0.0000,running_forward
241.34,3,3,3,0,-6.4800,-10.9000,7.2800,-93.3125,-166.8125,13.5000,running_forward
241.35,3,3,3,0,-4.2400,-10.6000,2.7000,-117.1250,-117.9375,19.5000,running_forward
241.36,3,3,3,0,-1.9000,-8.8100,0.1600,-101.5625,-30.3750,12.1250,running_forward
241.37,3,3,3,0,-0.7300,-6.9700,0.3900,-81.8125,4.1875,8.7500,running_forward
241.38,3,3,3,0,-1.2800,-4.0500,1.9200,-78.1875,-0.6875,6.1250,running_forward
241.39,3,3,3,0,-2.3200,-3.3700,2.3500,-78.6875,-14.6250,1.3750,running_forward
241.40,3,3,3,0,-2.7700,-2.7300,1.4600,-76.9375,-12.9375,-5.1875,running_forward
241.41,3,3,3,0,-2.7300,-0.5700,1.3000,-68.8125,-11.3125,-8.8750,running_forward
241.42,3,3,3,0,-1.9900,0.5100,1.0000,-56.4375,-14.5000,-10.1250,running_forward
241.43,3,3,3,0,-0.1100,1.5900,0.9000,-44.0625,-17.1250,-9.3125,running_forward
241.44,3,3,3,0,-0.0400,3.3100,1.0100,-39.4375,-21.5625,-10.6875,running_forward
241.45,3,3,3,0,2.5800,4.6900,0.5500,-43.6875,-40.8750,-12.1250,running_forward
241.46,3,3,3,0,4.2900,4.7200,0.0100,-41.0625,-51.6875,-12.2500,running_forward
241.47,3,3,3,0,4.8900,5.1000,-0.5500,-24.5000,-44.8125,-9.3750,running_forward
241.48,3,3,3,0,6.1400,7.2100,-1.4100,-6.5000,-27.0000,-8.7500,running_forward
241.49,3,3,3,0,6.5000,7.9800,-1.5000,8.0000,-10.0625,-7.8750,running_forward
241.50,3,3,3,0,6.9700,8.2700,-1.3800,21.3125,3.8750,-6.1875,running_forward
241.51,3,3,3,0,7.1300,8.6700,-1.6700,27.1250,11.3750,-4.3750,running_forward
241.52,3,3,3,0,7.2600,8.7000,-1.4100,26.3750,12.5625,-4.1875,running_forward
241.53,3,3,3,0,6.8900,8.4400,-0.7100,17.2500,11.4375,-6.3125,running_forward
241.54,3,3,3,0,6.0700,7.7900,-0.0200,3.1250,10.5625,-10.5000,running_forward
241.55,3,3,3,0,4.9100,6.3800,0.5800,-7.1250,12.7500,-15.6250,running_forward
241.56,3,3,3,0,4.2800,3.4300,-1.5300,-8.9375,14.0000,-15.5625,running_forward
241.57,3,3,3,0,3.9900,1.7500,-2.4100,2.4375,12.0000,-17.3125,running_forward
241.58,3,3,3,0,3.1800,-0.4400,-2.4200,11.8750,3.8125,-23.7500,running_forward
241.59,3,3,3,0,0.2000,-4.9100,-0.4100,9.3750,-8.5625,-26.4375,running_forward
241.60,3,3,3,0,-0.8500,-6.6500,0.0100,8.0000,-6.5000,-21.5625,running_forward
241.61,3,3,3,0,-0.6400,-7.9200,-0.3600,19.5625,20.1875,-12.8125,running_forward
241.62,3,3,3,0,-0.2100,-9.4600,-1.6500,39.5000,41.4375,-1.6875,running_forward
241.63,3,3,3,0,-1.9600,-10.5700,-2.2200,57.8125,39.1875,7.4375,running_forward
241.64,3,3,3,0,-3.3600,-10.1500,-0.9400,65.1875,32.3750,5.8125,running_forward
241.65,3,3,3,0,-4.7500,-10.0200,0.0100,62.3125,33.3750,0.0000,running_forward
241.66,3,3,3,0,-6.3700,-9.5800,0.4900,54.7500,36.3750,-3.0625,running_forward
241.67,3,3,3,0,-6.8300,-8.7300,1.0700,50.5625,37.8750,-4.3125,running_forward
241.68,3,3,3,0,-6.2700,-8.1400,0.8200,40.8125,32.0625,-8.0000,running_forward
241.69,3,3,3,0,-5.1500,-7.5300,1.0600,33.3750,21.9375,-11.3125,running_forward
241.70,3,3,3,0,-3.6900,-5.0900,1.6000,32.5625,15.3125,-11.4375,running_forward
241.71,3,3,3,0,-2.9200,-3.8300,2.0000,36.1250,12.2500,-8.6250,running_forward
241.72,3,3,3,0,-2.1500,-2.2900,2.1600,39.7500,13.7500,-4.2500,running_forward
241.73,3,3,3,0,-0.8100,0.2400,1.6400,41.6875,15.4375,0.8125,running_forward
241.74,3,3,3,0,-0.3300,1.4300,1.4700,43.5625,21.6250,6.2500,running_forward
241.75,3,3,3,0,0.0300,2.5000,1.2200,41.7500,33.1875,10.5000,running_forward
241.76,3,3,3,0,0.3200,3.5100,0.8500,36.4375,43.8750,14.1250,running_forward
241.77,3,3,3,0,0.5600,5.5400,0.0100,32.0000,49.6250,17.8125,running_forward
241.78,3,3,3,0,0.6700,6.5700,-0.2100,29.6875,50.8125,22.0000,running_forward
241.79,3,3,3,0,0.8200,8.1400,-0.1000,27.2500,51.3125,25.8125,running_forward
241.80,3,3,3,0,1.1500,9.0900,-0.6000,23.3750,45.4375,27.8750,running_forward
241.81,3,3,3,0,2.7300,9.9400,-0.4900,25.6250,31.8750,29.1875,running_forward
241.82,3,3,3,0,3.1200,10.0100,0.2600,26.6875,18.2500,30.5625,running_forward
241.83,3,3,3,0,3.7000,9.7100,0.5300,17.9375,5.3125,28.6875,running_forward
241.84,3,3,3,0,4.1300,8.6900,0.4600,6.1250,-7.6250,26.0000,running_forward
241.85,3,3,3,1,4.1100,8.3400,0.7200,4.2500,-24.4375,24.8125,running_forward
241.86,3,3,3,1,4.3400,8.1900,1.1300,11.8125,-43.5000,25.1250,running_forward
241.87,3,3,3,1,4.2200,8.2200,1.2200,18.3750,-58.3750,26.0000,running_forward
241.88,3,3,3,1,3.2900,7.9200,0.2100,17.4375,-64.5625,25.3750,running_forward
241.89,3,3,3,1,2.9800,7.4200,-0.7300,10.9375,-63.5000,22.6250,running_forward
241.90,3,3,3,1,3.3300,6.4000,-3.0100,0.4375,-39.3750,19.0000,running_forward
241.91,3,3,3,1,2.4700,2.6100,-7.0200,-10.4375,2.6250,12.6250,running_forward
241.92,3,3,3,1,-0.7600,-1.0900,-6.4900,-22.9375,18.8750,5.5000,running_forward
241.93,3,3,3,1,-6.9100,-8.1600,-3.3400,-16.8125,-32.0000,10.3125,running_forward
241.94,3,3,3,1,-10.7400,-11.6800,2.1600,31.2500,-109.5625,20.8750,running_forward
241.95,3,3,3,2,-4.2300,-5.4200,-3.0300,-14.5625,-3.1875,-5.2500,running_forward
241.96,3,3,3,2,-2.7800,-6.0200,-2.9700,-45.5000,15.0000,-29.6250,running_forward
241.97,3,3,3,2,-1.3800,-6.0100,-3.3400,-53.6875,-32.1250,-37.3125,running_forward
241.98,3,3,3,2,-4.2300,-6.9200,-4.6000,-83.5625,-101.2500,-22.4375,running_forward
241.99,3,3,3,2,-5.1100,-7.4400,-3.5200,-104.6875,-146.8125,-12.9375,running_forward
242.00,3,3,3,2,-6.3900,-9.1500,-0.1200,-81.8750,-144.8750,-1.0000,running_forward
242.01,3,3,3,2,-7.0600,-10.0200,6.3400,-68.0625,-126.8125,14.0000,running_forward
242.02,3,3,3,2,-4.6400,-10.7600,2.0000,-90.6875,-97.4375,24.0000,running_forward
242.03,3,3,3,2,-2.8000,-9.0300,-2.2700,-88.6875,-13.0625,21.1875,running_forward
242.04,3,3,3,2,-1.3000,-7.4800,-1.7900,-69.1875,21.2500,19.0000,running_forward
242.05,3,3,3,3,-1.0200,-6.3500,0.1700,-74.7500,10.3125,14.8750,running_forward
242.06,3,3,3,3,-2.7500,-3.8000,2.0800,-93.2500,-3.9375,6.0625,running_forward
242.07,3,3,3,3,-2.6800,-3.1200,1.8200,-86.5625,-21.5000,-3.8125,running_forward
242.08,3,3,3,3,-2.3700,-2.3700,1.6100,-58.0625,-28.8750,-10.3750,running_forward
242.09,3,3,3,3,-0.6800,0.2000,-0.0700,-36.4375,-28.5000,-13.3125,running_forward
242.10,3,3,3,3,0.0800,1.5100,0.1000,-20.9375,-27.9375,-16.3750,running_forward
242.11,3,3,3,3,1.1100,2.5100,-0.1400,-20.6250,-34.0625,-18.6875,running_forward
242.12,3,3,3,3,2.4700,3.6500,0.1200,-29.1875,-38.9375,-21.1250,running_forward
242.13,3,3,3,3,4.8800,4.8700,-0.3800,-40.5000,-41.1875,-23.8125,running_forward
242.14,3,3,3,3,5.7500,5.2400,-0.3700,-41.3750,-40.8125,-24.5625,running_forward
242.15,3,3,3,3,6.0800,5.8100,-0.5500,-31.1875,-32.9375,-23.6250,running_forward
242.16,3,3,3,3,6.1400,7.5700,-0.5400,-14.3125,-18.6875,-21.5625,running_forward
242.17,3,3,3,3,6.3100,8.3300,0.3500,2.0000,-3.6250,-19.7500,running_forward
242.18,3,3,3,3,6.1600,8.9200,-0.5800,15.3125,9.2500,-17.9375,running_forward
242.19,0,3,3,3,6.5100,9.1000,-1.2000,21.1250,12.7500,-16.8125,running_forward
242.20,0,3,3,2,6.0100,8.7300,-0.6600,21.5000,8.6250,-18.4375,running_forward
242.21,0,3,3,2,5.4800,7.6800,0.3800,16.8750,8.2500,-22.4375,running_forward
242.22,0,3,3,2,5.0600,6.7600,1.2500,8.0000,14.0625,-24.8125,running_forward
242.23,0,3,3,2,3.9600,5.4100,2.2700,-1.3750,22.8750,-25.3125,running_forward
242.24,0,3,3,2,3.1800,4.6200,2.5200,-6.1875,29.8750,-25.3750,running_forward
242.25,0,3,3,2,2.6500,3.2700,-0.3200,-1.1875,32.5625,-23.0625,running_forward
242.26,0,3,3,2,3.3800,1.6200,-6.9100,20.6875,52.5625,-26.4375,running_forward
242.27,0,3,3,2,0.6800,-4.5700,-8.3300,64.5625,36.8750,-33.1250,running_forward
242.28,0,3,3,2,-2.9800,-7.7100,-6.0700,79.5625,-9.5000,-30.3125,running_forward
242.29,0,3,3,2,-4.9800,-8.1600,-2.9300,61.1875,-49.5000,-14.1250,running_forward
242.30,0,3,3,1,-4.9500,-8.5100,-0.3900,31.9375,-41.1875,-6.0000,running_forward
242.31,0,3,3,1,-3.3100,-11.4600,-1.9100,15.6250,-8.3750,-8.0625,running_forward
242.32,0,3,3,1,-2.6100,-10.8900,-0.9100,27.9375,24.6875,-9.5000,running_forward
242.33,0,3,3,1,-2.3300,-9.6700,-0.1100,39.1250,54.0625,-13.3125,running_forward
242.34,0,3,3,1,-2.8300,-8.2000,0.4900,34.0625,60.8750,-10.5625,running_forward
242.35,0,3,3,1,-2.8000,-7.7000,0.8500,27.5000,51.8750,-5.5625,running_forward
242.36,0,3,3,1,-3.5300,-6.9300,0.6300,27.1875,41.1875,-2.2500,running_forward
242.37,0,3,3,1,-4.0200,-6.5600,0.6700,38.8125,30.8125,0.7500,running_forward
242.38,0,3,3,1,-3.7400,-5.1000,1.0700,53.5625,20.8750,2.9375,running_forward
242.39,0,3,3,1,-3.7600,-3.8900,0.8800,59.4375,11.0000,3.5625,running_forward
242.40,0,3,3,1,-3.6200,-2.5600,0.5600,61.9375,7.3750,2.6250,running_forward
242.41,0,3,3,1,-2.1400,-0.1500,0.4300,64.8750,9.5000,0.0000,running_forward
242.42,0,3,3,1,-1.8500,1.1600,0.1900,66.9375,13.5000,0.1250,running_forward
242.43,0,3,3,1,-1.5800,2.0700,0.2300,65.1250,16.3750,3.6875,running_forward
242.44,0,3,3,1,-1.1600,2.9500,-0.0400,51.6875,18.3750,8.5000,running_forward
242.45,0,3,3,1,-0.2700,4.8900,-0.0800,37.2500,18.4375,12.0625,running_forward
242.46,0,3,3,1,-0.0600,5.8000,-0.2100,29.3750,20.0000,15.1250,running_forward
242.47,0,3,3,1,0.1500,6.4700,-0.2200,26.2500,22.7500,17.6250,running_forward
242.48,0,3,3,1,0.4400,6.8500,-0.2600,22.6250,22.6250,21.1250,running_forward
242.49,0,3,3,1,0.9900,7.8000,-0.5200,19.9375,17.3125,23.9375,running_forward
242.50,0,3,3,1,1.5300,8.1700,-0.4700,15.3125,5.8750,24.9375,running_forward
242.51,0,3,3,1,2.2400,8.4600,-0.4500,7.4375,-1.3125,25.5625,running_forward
242.52,0,3,3,1,3.1600,8.5200,-0.0600,4.1250,-5.7500,26.8750,running_forward
242.53,0,3,3,1,3.5600,8.4400,0.0400,4.9375,-13.0625,28.0000,running_forward
242.54,0,3,3,1,3.8400,8.3600,-0.1300,5.6875,-26.8750,27.5625,running_forward
242.55,0,3,3,0,4.1900,8.5500,-0.5900,6.5000,-40.1875,25.8125,running_forward
242.56,0,3,3,0,3.4200,8.7600,-1.2700,2.0625,-38.1250,23.9375,running_forward
242.57,0,3,3,0,2.5200,8.6900,-0.7500,-8.9375,-40.1250,20.1875,running_forward
242.58,0,3,3,0,2.3500,8.4100,-0.7700,-18.3125,-51.6875,16.6250,running_forward
242.59,0,3,3,0,3.2900,6.1900,-4.2400,-28.3125,-36.9375,10.6250,running_forward
242.60,0,3,3,0,3.6900,5.0700,-5.9900,-45.8750,-2.3750,-2.6250,running_forward
242.61,0,3,3,0,1.5800,2.0900,-6.7800,-68.8750,24.1875,-16.7500,running_forward
242.62,0,3,3,0,-1.2100,-3.1400,-5.2300,-72.3125,-9.9375,-26.5000,running_forward
242.63,0,3,3,0,-8.8700,-12.5000,-3.7900,-58.0000,-66.8125,-25.0625,running_forward
242.64,0,3,3,0,-6.6700,-9.8300,-4.5100,-44.8125,-84.2500,-22.7500,running_forward
242.65,0,3,3,0,-1.9500,-6.8500,-3.9600,-33.5625,-32.3750,-48.0625,running_forward
242.66,0,3,3,0,-5.6600,-5.3100,0.2700,-24.6875,-50.0000,-34.6250,running_forward
242.67,0,3,3,0,-6.7000,-6.4100,1.2800,-44.8125,-115.1250,-5.0625,running_forward
242.68,0,3,3,0,-6.7800,-6.4300,2.2500,-66.6250,-175.4375,3.8125,running_forward
242.69,0,3,3,0,-7.4900,-7.6400,2.6800,-67.1250,-170.8125,3.8750,running_forward
242.70,0,3,3,0,-7.7400,-11.5200,2.7400,-61.7500,-143.0625,5.0000,running_forward
242.71,0,3,3,0,-6.5200,-10.9200,2.6300,-55.1250,-113.6875,11.8125,running_forward
242.72,0,3,3,0,-5.4000,-9.4700,-0.7100,-79.7500,-61.7500,9.5625,running_forward
242.73,0,3,3,0,-4.5300,-7.9400,-2.4100,-99.4375,-37.8125,5.4375,running_forward
242.74,0,3,3,0,-4.0400,-4.8000,1.1600,-98.8750,-62.1250,1.8750,running_forward
242.75,0,3,3,0,-4.8400,-4.1200,2.1700,-91.5000,-84.5625,-2.7500,running_forward
242.76,0,3,3,0,-5.0500,-3.3800,1.3500,-81.0000,-88.0625,-11.1875,running_forward
242.77,0,3,3,0,-3.9100,-1.3000,-0.5200,-61.5625,-80.1875,-16.6875,running_forward
242.78,0,3,3,0,-2.9100,0.0900,-1.1600,-50.0000,-68.1875,-20.3125,running_forward
242.79,0,3,3,0,-2.2500,1.3000,-1.8000,-56.7500,-58.0000,-22.8750,running_forward
242.80,0,3,3,0,-1.7400,2.4100,-1.9900,-66.9375,-54.8750,-24.8125,running_forward
242.81,0,3,3,0,0.5800,3.9500,-1.4500,-73.9375,-58.1250,-26.6875,running_forward
242.82,0,3,3,0,1.6500,4.6600,-1.0100,-79.6875,-64.9375,-27.0000,running_forward
242.83,0,3,3,0,2.9900,4.9200,-0.8100,-82.3125,-72.1875,-28.0625,running_forward
242.84,0,3,3,0,5.8900,5.7700,-0.4800,-74.5625,-70.2500,-27.7500,running_forward
242.85,0,3,3,0,4.6000,7.8500,-1.0600,-53.7500,-49.5000,-26.9375,running_forward
242.86,0,3,3,0,5.7100,7.7300,-1.7100,-35.2500,-37.3750,-28.0625,running_forward
242.87,0,3,3,0,6.3000,8.0100,-0.6900,-21.2500,-33.0000,-26.6250,running_forward
242.88,0,3,3,0,6.5700,8.8300,0.0000,-9.6250,-29.8750,-23.5625,running_forward
242.89,0,3,3,0,6.3900,9.1400,-0.1400,-4.3750,-30.5625,-21.8125,running_forward
242.90,0,3,3,0,5.7800,9.3300,0.0500,-3.6875,-34.1250,-22.3750,running_forward
242.91,0,3,3,0,4.1400,7.9700,1.4000,-2.6250,-36.6250,-23.5625,running_forward
242.92,0,3,3,0,3.4500,6.9800,2.0700,-2.3750,-36.7500,-24.8750,running_forward
242.93,0,3,3,0,3.0500,5.8500,0.8500,-4.5000,-32.2500,-23.0625,running_forward
242.94,0,3,3,0,3.2600,4.4600,-2.5800,4.5000,-21.3125,-19.8125,running_forward
242.95,0,3,3,0,1.5600,0.3300,-4.5300,28.4375,-16.1875,-20.3125,running_forward
242.96,0,3,3,0,-0.3700,-2.1700,-3.5700,34.5000,-28.6250,-25.1875,running_forward
242.97,0,3,3,0,-2.7400,-4.7700,-2.5000,16.6875,-54.8125,-25.2500,running_forward
242.98,0,3,3,0,-3.7600,-6.9900,-1.8500,1.6250,-60.2500,-18.5625,running_forward
242.99,0,3,3,0,-3.0300,-8.1700,-0.4400,8.3750,-43.2500,-10.6875,running_forward
243.00,0,3,3,0,-2.5800,-10.2100,-2.4800,14.5000,-23.5625,-7.6875,running_forward
243.01,0,3,3,0,-2.3300,-10.0500,-3.2700,29.6250,-15.6875,-2.5625,running_forward
243.02,0,3,3,0,-3.9600,-8.8700,-1.2000,42.2500,-5.7500,-1.3125,running_forward
243.03,0,3,3,0,-4.3100,-8.7200,-1.2200,32.8750,4.3750,-4.6250,running_forward
243.04,0,3,3,0,-4.7100,-8.0900,-0.5900,27.4375,10.5000,-2.2500,running_forward
243.05,0,3,3,0,-5.0900,-7.5300,-0.5900,21.7500,12.3750,-2.8750,running_forward
243.06,0,3,3,0,-4.1400,-6.9500,0.4200,16.4375,7.6250,-4.3750,running_forward
243.07,0,3,3,0,-3.8600,-6.0500,0.6700,11.8125,4.0000,-4.4375,running_forward
243.08,0,3,3,0,-3.5500,-4.9100,0.8700,10.9375,0.7500,-3.9375,running_forward
243.09,0,3,3,0,-2.4700,-2.6600,0.9900,15.8125,-3.8125,-4.2500,running_forward
243.10,0,3,3,0,-2.0400,-1.7000,1.2200,22.6250,-7.3125,-5.7500,running_forward
243.11,0,3,3,0,-2.1000,-0.4900,1.4600,30.1875,-6.5625,-6.1250,running_forward
243.12,0,3,3,0,-2.1300,0.5700,1.1300,30.3125,-8.2500,-6.0000,running_forward
243.13,0,3,3,0,-1.1400,2.4900,1.3700,25.1875,-10.7500,-3.5000,running_forward
243.14,0,3,3,0,-0.6100,3.6200,1.2300,23.5000,-6.8750,0.6250,running_forward
243.15,0,3,3,0,-0.1200,4.8000,0.8100,20.3750,-1.3125,4.1250,running_forward
243.16,0,3,3,0,0.2700,6.7200,-0.3500,19.0625,4.6250,8.0625,running_forward
243.17,0,3,3,0,0.1100,7.4700,-0.5200,21.0625,10.2500,13.0625,running_forward
243.18,0,3,3,0,0.1000,8.3400,-0.2100,20.0000,9.1250,15.6250,running_forward
243.19,0,3,3,0,0.1900,8.5900,-0.0700,13.9375,-4.0000,15.7500,running_forward
243.20,0,3,3,0,1.3500,8.6900,0.2800,9.7500,-20.3125,16.0000,running_forward
243.21,0,3,3,0,1.7600,8.7900,0.5000,4.9375,-29.0625,18.2500,running_forward
243.22,0,3,3,0,1.9900,8.2400,0.7600,-2.1250,-34.3750,19.5000,running_forward
243.23,0,3,3,0,2.0800,8.2500,0.6400,-3.6875,-35.6875,19.6250,running_forward
243.24,0,3,3,0,2.1900,8.6600,0.3300,1.4375,-42.5000,19.4375,running_forward
243.25,0,3,3,0,2.4700,8.6000,-0.0500,2.9375,-61.5625,20.1250,running_forward
243.26,0,3,3,0,2.0900,8.6300,0.0300,8.3750,-76.5625,22.2500,running_forward
243.27,0,3,3,0,1.6600,8.6300,-0.8600,10.0625,-86.4375,24.1875,running_forward
243.28,0,3,3,0,2.1900,7.8500,-2.8300,2.9375,-80.1875,24.1875,running_forward
243.29,3,3,3,0,2.5700,6.2900,-5.7100,-11.1250,-43.3750,19.8750,running_forward
243.30,3,3,3,0,1.7600,4.1400,-7.5300,-34.1250,-0.5000,10.2500,running_forward
243.31,3,3,3,0,-3.8100,-5.3300,-6.0300,-44.7500,-19.1250,6.2500,running_forward
243.32,3,3,3,0,-6.1700,-9.2200,-6.7300,-32.3750,-63.4375,-4.5625,running_forward
243.33,3,3,3,0,-8.9600,-10.3200,-6.5300,-42.7500,-76.3125,-8.2500,running_forward
243.34,3,3,3,0,-5.0500,-5.9800,-2.6900,-33.4375,-101.3750,-15.5625,running_forward
243.35,3,3,3,0,-5.4700,-6.6500,-3.3500,-51.9375,-103.2500,-28.5000,running_forward
243.36,3,3,3,0,-5.1200,-6.7900,-5.4300,-88.0000,-146.1250,-22.7500,running_forward
243.37,3,3,3,0,-5.9700,-7.4400,-5.5100,-107.5000,-185.5000,-8.1250,running_forward
243.38,3,3,3,0,-9.6100,-8.3500,3.8400,-72.0625,-197.3750,3.3750,running_forward
243.39,3,3,3,0,-11.1200,-9.8500,12.2000,-40.2500,-186.6250,12.3125,running_forward
243.40,3,3,3,0,-9.5800,-11.3700,3.5400,-93.9375,-127.0625,20.3125,running_forward
243.41,3,3,3,0,-5.2700,-9.0900,-2.6400,-123.8125,-62.3750,21.0000,running_forward
243.42,3,3,3,0,-4.4400,-7.3600,-1.4600,-100.3125,-40.2500,18.4375,running_forward
243.43,3,3,3,0,-3.5800,-5.9800,-0.9000,-104.6250,-43.1875,10.6875,running_forward
243.44,3,3,3,0,-3.6000,-4.4600,-0.3000,-115.2500,-49.3750,-0.6250,running_forward
243.45,3,3,3,0,-3.0300,-1.8900,0.5700,-114.0625,-55.5625,-9.3125,running_forward
243.46,3,3,3,0,-2.6100,-0.9700,0.8000,-100.5625,-67.5000,-16.2500,running_forward
243.47,3,3,3,0,-1.7800,0.3000,0.3200,-82.5625,-74.8125,-18.0000,running_forward
243.48,3,3,3,0,-1.0800,1.4400,-0.0100,-62.5000,-82.6875,-17.1875,running_forward
243.49,3,3,3,0,1.0000,3.2500,0.8100,-47.3750,-96.2500,-16.7500,running_forward
243.50,3,3,3,0,1.9000,4.0200,0.4900,-46.6875,-109.7500,-16.8750,running_forward
243.51,3,3,3,0,2.1700,4.7800,0.0900,-57.8125,-113.5625,-17.8750,running_forward
243.52,3,3,3,0,4.2200,5.5600,-2.1300,-57.6250,-98.0625,-23.3750,running_forward
243.53,3,3,3,0,4.9900,6.2200,-2.3300,-44.7500,-77.7500,-29.9375,running_forward
243.54,3,3,3,0,5.4600,7.2900,-2.1000,-22.6875,-60.0625,-29.0000,running_forward
243.55,3,3,3,0,5.6000,8.5000,-1.7900,-6.1875,-50.0000,-25.4375,running_forward
243.56,3,3,3,0,6.0500,9.8400,-0.8800,2.2500,-43.8125,-23.0625,running_forward
243.57,3,3,3,0,5.7000,9.7700,-0.6900,4.3750,-40.3125,-22.1250,running_forward
243.58,3,3,3,0,5.3100,9.2500,-0.0900,2.8750,-38.6875,-22.8750,running_forward
243.59,3,3,3,0,3.8400,7.8100,1.8900,-2.3125,-37.8750,-24.9375,running_forward
243.60,3,3,3,0,3.2800,7.0200,2.0500,-10.5000,-35.8125,-26.7500,running_forward
