Linear Accel X = 212, Y = -236, Z = -71, qw = 13538, qx = 287, qy = -123, qz = -9223
Linear Accel X = 261, Y = -72, Z = 64, qw = 13496, qx = 275, qy = -154, qz = -9284
Linear Accel X = 219, Y = -84, Z = 99, qw = 13411, qx = 223, qy = -256, qz = -9405
Linear Accel X = 327, Y = -41, Z = 69, qw = 13354, qx = 188, qy = -353, qz = -9484
Linear Accel X = 277, Y = -133, Z = 128, qw = 13286, qx = 153, qy = -477, qz = -9574
Linear Accel X = 236, Y = -128, Z = 142, qw = 13198, qx = 141, qy = -615, qz = -9688
Linear Accel X = 134, Y = -116, Z = 40, qw = 13035, qx = 185, qy = -805, qz = -9892
Linear Accel X = 106, Y = -172, Z = 5, qw = 12915, qx = 228, qy = -943, qz = -10035
Linear Accel X = 13, Y = -281, Z = -82, qw = 12781, qx = 292, qy = -1066, qz = -10191
Linear Accel X = 38, Y = -103, Z = 32694, qw = 12642, qx = 351, qy = -1124, qz = -10355
Linear Accel X = -116, Y = -61, Z = 45, qw = 12439, qx = 392, qy = -1230, qz = -10585
Linear Accel X = -3, Y = -61, Z = 6, qw = 12308, qx = 425, qy = -1340, qz = -10723
Linear Accel X = 96, Y = -88, Z = -98, qw = 12195, qx = 475, qy = -1438, qz = -10836
Linear Accel X = 97, Y = -65, Z = -53, qw = 12016, qx = 478, qy = -1583, qz = -11015
Linear Accel X = -32, Y = -4, Z = 127, qw = 11882, qx = 444, qy = -1687, qz = -11145
Linear Accel X = -25, Y = -53, Z = -11, qw = 11736, qx = 453, qy = -1789, qz = -11282
Linear Accel X = 19, Y = -71, Z = -58, qw = 11592, qx = 490, qy = -1883, qz = -11414
Linear Accel X = 69, Y = -34, Z = -33, qw = 11369, qx = 507, qy = -2029, qz = -11610
Linear Accel X = -27, Y = -22, Z = -147, qw = 11220, qx = 546, qy = -2104, qz = -11740
Linear Accel X = -34, Y = -5, Z = -169, qw = 11079, qx = 594, qy = -2177, qz = -11857
Linear Accel X = -42, Y = 1, Z = -168, qw = 10946, qx = 655, qy = -2244, qz = -11964
Linear Accel X = -112, Y = 38, Z = -228, qw = 10763, qx = 766, qy = -2324, qz = -12108
Linear Accel X = -145, Y = 73, Z = -223, qw = 10648, qx = 826, qy = -2371, qz = -12196
Linear Accel X = -128, Y = 103, Z = -177, qw = 10554, qx = 874, qy = -2410, qz = -12267
Linear Accel X = -101, Y = 34, Z = -190, qw = 10429, qx = 943, qy = -2455, qz = -12359
Linear Accel X = -86, Y = 62, Z = -230, qw = 10384, qx = 949, qy = -2435, qz = -12401
Linear Accel X = -25, Y = 149, Z = -198, qw = 10357, qx = 937, qy = -2379, qz = -12435
Linear Accel X = -22, Y = 148, Z = -194, qw = 10345, qx = 927, qy = -2294, qz = -12462
Linear Accel X = -11, Y = 152, Z = -287, qw = 10331, qx = 917, qy = -2127, qz = -12504
Linear Accel X = -57, Y = 200, Z = -113, qw = 10342, qx = 849, qy = -2041, qz = -12514
Linear Accel X = -38, Y = 212, Z = -125, qw = 10374, qx = 801, qy = -1939, qz = -12507
Linear Accel X = -34, Y = 197, Z = -75, qw = 10436, qx = 729, qy = -1843, qz = -12474
Linear Accel X = -31, Y = 242, Z = -39, qw = 10549, qx = 621, qy = -1692, qz = -12406
Linear Accel X = -3, Y = 240, Z = -50, qw = 10642, qx = 571, qy = -1582, qz = -12343
Linear Accel X = 43, Y = 214, Z = -28, qw = 10751, qx = 520, qy = -1470, qz = -12265
Linear Accel X = 46, Y = 229, Z = 39, qw = 10904, qx = 448, qy = -1287, qz = -12153
Linear Accel X = 89, Y = 243, Z = 34, qw = 10987, qx = 429, qy = -1151, qz = -12092
Linear Accel X = 81, Y = 200, Z = 41, qw = 11064, qx = 377, qy = -1036, qz = -12034
Linear Accel X = 84, Y = 205, Z = 18, qw = 11130, qx = 317, qy = -935, qz = -11983
Linear Accel X = 16, Y = 225, Z = 81, qw = 11181, qx = 259, qy = -815, qz = -11945
Linear Accel X = 60, Y = 251, Z = 65, qw = 11215, qx = 232, qy = -727, qz = -11920
Linear Accel X = 96, Y = 218, Z = 66, qw = 11258, qx = 193, qy = -656, qz = -11884
Linear Accel X = 155, Y = 197, Z = 73, qw = 11308, qx = 155, qy = -590, qz = -11841
Linear Accel X = 175, Y = 192, Z = 29, qw = 11364, qx = 125, qy = -502, qz = -11791
Linear Accel X = 150, Y = 148, Z = -1, qw = 11386, qx = 103, qy = -447, qz = -11772
Linear Accel X = 178, Y = 127, Z = -36, qw = 11419, qx = 50, qy = -381, qz = -11742
Linear Accel X = 202, Y = 101, Z = -2, qw = 11454, qx = -80, qy = -270, qz = -11711
Linear Accel X = 224, Y = 126, Z = 52, qw = 11458, qx = -155, qy = -180, qz = -11708
Linear Accel X = 129, Y = 136, Z = 107, qw = 11456, qx = -220, qy = -81, qz = -11711
Linear Accel X = 129, Y = 167, Z = 101, qw = 11474, qx = -267, qy = 19, qz = -11692
Linear Accel X = 122, Y = 98, Z = 42, qw = 11510, qx = -272, qy = 164, qz = -11656
Linear Accel X = 191, Y = 101, Z = 40, qw = 11511, qx = -250, qy = 285, qz = -11653
Linear Accel X = 145, Y = 79, Z = 43, qw = 11494, qx = -226, qy = 418, qz = -11666
Linear Accel X = 131, Y = 103, Z = 99, qw = 11474, qx = -207, qy = 564, qz = -11680
Linear Accel X = 158, Y = 78, Z = 177, qw = 11446, qx = -120, qy = 808, qz = -11695
Linear Accel X = 181, Y = 61, Z = 218, qw = 11440, qx = -37, qy = 981, qz = -11687
Linear Accel X = 254, Y = 143, Z = 294, qw = 11450, qx = 25, qy = 1107, qz = -11667
Linear Accel X = 215, Y = 158, Z = 266, qw = 11418, qx = 163, qy = 1212, qz = -11686
Linear Accel X = 192, Y = 163, Z = 229, qw = 11402, qx = 231, qy = 1223, qz = -11700
Linear Accel X = 180, Y = 136, Z = 320, qw = 11386, qx = 274, qy = 1174, qz = -11720
Linear Accel X = 226, Y = 169, Z = 334, qw = 11367, qx = 324, qy = 1111, qz = -11743
Linear Accel X = 232, Y = 99, Z = 263, qw = 11337, qx = 402, qy = 973, qz = -11781
Linear Accel X = 145, Y = 119, Z = 360, qw = 11321, qx = 407, qy = 829, qz = -11808
Linear Accel X = 127, Y = 190, Z = 366, qw = 11310, qx = 424, qy = 666, qz = -11828
Linear Accel X = 121, Y = 131, Z = 211, qw = 11299, qx = 480, qy = 476, qz = -11846
Linear Accel X = -1, Y = 58, Z = 1, qw = 11286, qx = 577, qy = 177, qz = -11862
Linear Accel X = 0, Y = 91, Z = -34, qw = 11286, qx = 623, qy = 11, qz = -11861
Linear Accel X = 69, Y = 172, Z = 189, qw = 11294, qx = 616, qy = -140, qz = -11853
Linear Accel X = 104, Y = 159, Z = 207, qw = 11326, qx = 617, qy = -363, qz = -11817
Linear Accel X = 93, Y = 153, Z = 221, qw = 11359, qx = 609, qy = -536, qz = -11779
Linear Accel X = 41, Y = 50, Z = 90, qw = 11374, qx = 656, qy = -715, qz = -11752
Linear Accel X = 72, Y = 5, Z = -61, qw = 11392, qx = 748, qy = -872, qz = -11720
Linear Accel X = 79, Y = 45, Z = -149, qw = 11407, qx = 868, qy = -1071, qz = -11680
Linear Accel X = -29, Y = 44, Z = -34, qw = 11386, qx = 927, qy = -1201, qz = -11683
Linear Accel X = 0, Y = 71, Z = -86, qw = 11382, qx = 950, qy = -1368, qz = -11666
Linear Accel X = 54, Y = 0, Z = -223, qw = 11399, qx = 936, qy = -1558, qz = -11627
Linear Accel X = -17, Y = -17, Z = -4, qw = 11417, qx = 854, qy = -1826, qz = -11577
Linear Accel X = -3, Y = 25, Z = -5, qw = 11433, qx = 787, qy = -1986, qz = -11539
Linear Accel X = -7, Y = -42, Z = -197, qw = 11438, qx = 755, qy = -2140, qz = -11509
Linear Accel X = 23, Y = -94, Z = -374, qw = 11426, qx = 715, qy = -2324, qz = -11487
Linear Accel X = 0, Y = -88, Z = -312, qw = 11413, qx = 663, qy = -2416, qz = -11485
Linear Accel X = -91, Y = -79, Z = -300, qw = 11398, qx = 626, qy = -2496, qz = -11485
Linear Accel X = -46, Y = -105, Z = -390, qw = 11403, qx = 619, qy = -2550, qz = -11468
Linear Accel X = 147, Y = -60, Z = -301, qw = 11412, qx = 618, qy = -2579, qz = -11453
Linear Accel X = 8, Y = -74, Z = -222, qw = 11361, qx = 659, qy = -2619, qz = -11492
Linear Accel X = 48, Y = 9, Z = -231, qw = 11329, qx = 700, qy = -2653, qz = -11513
Linear Accel X = 39, Y = 36, Z = -213, qw = 11303, qx = 742, qy = -2681, qz = -11530
Linear Accel X = 87, Y = 56, Z = -43, qw = 11289, qx = 791, qy = -2702, qz = -11535
Linear Accel X = 150, Y = 54, Z = -19, qw = 11306, qx = 828, qy = -2671, qz = -11524
Linear Accel X = 187, Y = 86, Z = -78, qw = 11322, qx = 860, qy = -2632, qz = -11515
Linear Accel X = 158, Y = 99, Z = 2, qw = 11323, qx = 884, qy = -2572, qz = -11525
Linear Accel X = 137, Y = 138, Z = 25, qw = 11306, qx = 906, qy = -2543, qz = -11547
Linear Accel X = 121, Y = 137, Z = -9, qw = 11278, qx = 936, qy = -2520, qz = -11577
Linear Accel X = 95, Y = 150, Z = 20, qw = 11242, qx = 964, qy = -2498, qz = -11614
Linear Accel X = 18, Y = 161, Z = 79, qw = 11192, qx = 1025, qy = -2482, qz = -11660
Linear Accel X = 62, Y = 129, Z = -8, qw = 11184, qx = 1090, qy = -2477, qz = -11663
Linear Accel X = 96, Y = 81, Z = -89, qw = 11198, qx = 1152, qy = -2459, qz = -11647
Linear Accel X = 84, Y = 128, Z = -10, qw = 11222, qx = 1170, qy = -2434, qz = -11628
Linear Accel X = 102, Y = 148, Z = 4, qw = 11248, qx = 1195, qy = -2410, qz = -11606
Linear Accel X = 111, Y = 114, Z = -56, qw = 11256, qx = 1230, qy = -2408, qz = -11594
Linear Accel X = 97, Y = 82, Z = -91, qw = 11258, qx = 1263, qy = -2405, qz = -11589
Linear Accel X = 52, Y = 90, Z = -49, qw = 11265, qx = 1271, qy = -2399, qz = -11583
Linear Accel X = 131, Y = 115, Z = -25, qw = 11290, qx = 1274, qy = -2375, qz = -11563
Linear Accel X = 134, Y = 108, Z = -32, qw = 11316, qx = 1280, qy = -2352, qz = -11542
Linear Accel X = 86, Y = 112, Z = -21, qw = 11332, qx = 1289, qy = -2333, qz = -11529
Linear Accel X = 86, Y = 122, Z = -5, qw = 11347, qx = 1310, qy = -2309, qz = -11517
Linear Accel X = 102, Y = 103, Z = 12, qw = 11348, qx = 1324, qy = -2304, qz = -11515
Linear Accel X = 85, Y = 90, Z = 5, qw = 11338, qx = 1333, qy = -2363, qz = -11512
Linear Accel X = 66, Y = 90, Z = -14, qw = 11333, qx = 1345, qy = -2406, qz = -11506
Linear Accel X = 72, Y = 100, Z = 18, qw = 11348, qx = 1356, qy = -2362, qz = -11499
Linear Accel X = 71, Y = 107, Z = 2, qw = 11365, qx = 1378, qy = -2352, qz = -11482
Linear Accel X = 63, Y = 101, Z = -5, qw = 11382, qx = 1399, qy = -2377, qz = -11457
Linear Accel X = 89, Y = 106, Z = -3, qw = 11405, qx = 1412, qy = -2423, qz = -11423
Linear Accel X = 70, Y = 71, Z = -43, qw = 11406, qx = 1419, qy = -2465, qz = -11413
Linear Accel X = 57, Y = 64, Z = -84, qw = 11407, qx = 1421, qy = -2463, qz = -11412
Linear Accel X = 54, Y = 38, Z = -59, qw = 11415, qx = 1403, qy = -2462, qz = -11406
Linear Accel X = 80, Y = 55, Z = -35, qw = 11450, qx = 1367, qy = -2434, qz = -11381
Linear Accel X = 112, Y = 72, Z = -31, qw = 11478, qx = 1340, qy = -2404, qz = -11363
Linear Accel X = 93, Y = 61, Z = -37, qw = 11497, qx = 1318, qy = -2377, qz = -11352
Linear Accel X = 61, Y = 66, Z = -29, qw = 11507, qx = 1306, qy = -2352, qz = -11349
Linear Accel X = 76, Y = 55, Z = -6, qw = 11522, qx = 1297, qy = -2312, qz = -11342
Linear Accel X = 86, Y = 43, Z = -10, qw = 11530, qx = 1289, qy = -2314, qz = -11335
Linear Accel X = 45, Y = 45, Z = 7, qw = 11535, qx = 1278, qy = -2295, qz = -11335
Linear Accel X = 68, Y = 82, Z = 41, qw = 11561, qx = 1246, qy = -2266, qz = -11318
Linear Accel X = 128, Y = 59, Z = 34, qw = 11586, qx = 1248, qy = -2250, qz = -11295
Linear Accel X = 108, Y = 29, Z = 44, qw = 11597, qx = 1261, qy = -2243, qz = -11284
Linear Accel X = 99, Y = 50, Z = 46, qw = 11593, qx = 1268, qy = -2241, qz = -11288
Linear Accel X = 72, Y = 90, Z = -6, qw = 11581, qx = 1284, qy = -2239, qz = -11298
Linear Accel X = 41, Y = 41, Z = -12, qw = 11578, qx = 1296, qy = -2242, qz = -11299
Linear Accel X = 80, Y = 30, Z = -14, qw = 11587, qx = 1300, qy = -2240, qz = -11290
Linear Accel X = 108, Y = 32, Z = -68, qw = 11599, qx = 1299, qy = -2230, qz = -11280
Linear Accel X = 73, Y = 56, Z = -18, qw = 11615, qx = 1265, qy = -2212, qz = -11271
Linear Accel X = 74, Y = 51, Z = -29, qw = 11623, qx = 1248, qy = -2198, qz = -11267
Linear Accel X = 108, Y = 43, Z = 12, qw = 11625, qx = 1249, qy = -2183, qz = -11268
Linear Accel X = 121, Y = 19, Z = -10, qw = 11606, qx = 1268, qy = -2174, qz = -11287
Linear Accel X = 106, Y = -5, Z = -68, qw = 11585, qx = 1272, qy = -2167, qz = -11309
Linear Accel X = 61, Y = -5, Z = -54, qw = 11568, qx = 1245, qy = -2159, qz = -11331
Linear Accel X = 76, Y = 17, Z = 0, qw = 11558, qx = 1196, qy = -2152, qz = -11348
Linear Accel X = 98, Y = 21, Z = -41, qw = 11540, qx = 1167, qy = -2135, qz = -11373
Linear Accel X = 12, Y = 20, Z = -84, qw = 11516, qx = 1168, qy = -2123, qz = -11400
Linear Accel X = -24, Y = 22, Z = -73, qw = 11493, qx = 1161, qy = -2105, qz = -11427
Linear Accel X = -7, Y = 36, Z = -7, qw = 11482, qx = 1137, qy = -2080, qz = -11445
Linear Accel X = 35, Y = 18, Z = -48, qw = 11482, qx = 1117, qy = -2036, qz = -11455
Linear Accel X = 6, Y = 7, Z = -85, qw = 11483, qx = 1102, qy = -2010, qz = -11460
Linear Accel X = 28, Y = 29, Z = -59, qw = 11495, qx = 1071, qy = -1971, qz = -11457
Linear Accel X = 42, Y = 39, Z = -59, qw = 11524, qx = 1019, qy = -1903, qz = -11445
Linear Accel X = 59, Y = 64, Z = -47, qw = 11551, qx = 975, qy = -1860, qz = -11428
Linear Accel X = 68, Y = 144, Z = 104, qw = 11586, qx = 927, qy = -1830, qz = -11402
Linear Accel X = 74, Y = 108, Z = 102, qw = 11612, qx = 911, qy = -1825, qz = -11377
Linear Accel X = 65, Y = 105, Z = 55, qw = 11660, qx = 899, qy = -1854, qz = -11324
Linear Accel X = -46, Y = 54, Z = -48, qw = 11688, qx = 866, qy = -1859, qz = -11297
Linear Accel X = 26, Y = 26, Z = -72, qw = 11717, qx = 823, qy = -1804, qz = -11279
Linear Accel X = 71, Y = 96, Z = -38, qw = 11750, qx = 777, qy = -1719, qz = -11262
Linear Accel X = 3, Y = 67, Z = -65, qw = 11770, qx = 745, qy = -1576, qz = -11264
Linear Accel X = 20, Y = 110, Z = -95, qw = 11788, qx = 732, qy = -1456, qz = -11262
Linear Accel X = 0, Y = 121, Z = -54, qw = 11812, qx = 682, qy = -1368, qz = -11251
Linear Accel X = -33, Y = 74, Z = -165, qw = 11849, qx = 634, qy = -1259, qz = -11227
Linear Accel X = -15, Y = 45, Z = -237, qw = 11868, qx = 609, qy = -1176, qz = -11218
Linear Accel X = -24, Y = 50, Z = -241, qw = 11878, qx = 572, qy = -1067, qz = -11220
Linear Accel X = 3, Y = 157, Z = -34, qw = 11869, qx = 525, qy = -929, qz = -11244
Linear Accel X = -179, Y = -71, Z = -193, qw = 11817, qx = 507, qy = -717, qz = -11315
Linear Accel X = 109, Y = 36, Z = 70, qw = 11822, qx = 404, qy = -565, qz = -11323
Linear Accel X = 176, Y = 33, Z = 404, qw = 11804, qx = 289, qy = -468, qz = -11349
Linear Accel X = 153, Y = 8, Z = 295, qw = 11785, qx = 281, qy = -412, qz = -11371
Linear Accel X = 273, Y = 28, Z = 182, qw = 11773, qx = 308, qy = -346, qz = -11385
Linear Accel X = 189, Y = 79, Z = 213, qw = 11764, qx = 228, qy = -378, qz = -11396
Linear Accel X = 171, Y = 84, Z = 212, qw = 11756, qx = 128, qy = -444, qz = -11402
Linear Accel X = 169, Y = 63, Z = 168, qw = 11736, qx = 98, qy = -532, qz = -11420
Linear Accel X = 163, Y = -15, Z = 26, qw = 11724, qx = 145, qy = -537, qz = -11432
Linear Accel X = 96, Y = 59, Z = -109, qw = 11745, qx = 155, qy = -521, qz = -11410
Linear Accel X = -13, Y = 63, Z = -19, qw = 11760, qx = 83, qy = -486, qz = -11397
Linear Accel X = 18, Y = 99, Z = -19, qw = 11836, qx = -97, qy = -410, qz = -11321
Linear Accel X = -64, Y = 132, Z = 28, qw = 11883, qx = -197, qy = -372, qz = -11272
Linear Accel X = -1, Y = 96, Z = 3, qw = 11933, qx = -258, qy = -317, qz = -11219
Linear Accel X = 98, Y = 51, Z = -22, qw = 11994, qx = -321, qy = -244, qz = -11155
Linear Accel X = 118, Y = 94, Z = 116, qw = 12086, qx = -491, qy = -140, qz = -11050
Linear Accel X = 189, Y = 143, Z = 192, qw = 12124, qx = -626, qy = -94, qz = -11002
Linear Accel X = 192, Y = 173, Z = 248, qw = 12158, qx = -746, qy = -79, qz = -10957
Linear Accel X = 182, Y = 211, Z = 279, qw = 12189, qx = -793, qy = -60, qz = -10919
Linear Accel X = 151, Y = 15, Z = 76, qw = 12206, qx = -819, qy = -69, qz = -10899
Linear Accel X = 134, Y = 169, Z = 9, qw = 12240, qx = -846, qy = -44, qz = -10859
Linear Accel X = 87, Y = 74, Z = 89, qw = 12262, qx = -877, qy = -48, qz = -10831
Linear Accel X = 57, Y = 114, Z = 61, qw = 12277, qx = -867, qy = -66, qz = -10814
Linear Accel X = 25, Y = 100, Z = -15, qw = 12277, qx = -838, qy = -94, qz = -10816
Linear Accel X = 7, Y = 24, Z = -35, qw = 12272, qx = -788, qy = -110, qz = -10826
Linear Accel X = 179, Y = 68, Z = 13, qw = 12271, qx = -763, qy = -121, qz = -10829
Linear Accel X = 96, Y = 105, Z = 109, qw = 12281, qx = -754, qy = -164, qz = -10817
Linear Accel X = 55, Y = 44, Z = 18, qw = 12277, qx = -703, qy = -200, qz = -10825
Linear Accel X = 64, Y = 21, Z = -3, qw = 12281, qx = -636, qy = -211, qz = -10824
Linear Accel X = 91, Y = 76, Z = 25, qw = 12287, qx = -539, qy = -167, qz = -10823
Linear Accel X = 94, Y = 88, Z = -17, qw = 12282, qx = -475, qy = -125, qz = -10832
Linear Accel X = 16, Y = 62, Z = 38, qw = 12274, qx = -447, qy = -125, qz = -10842
Linear Accel X = 21, Y = 103, Z = 56, qw = 12280, qx = -418, qy = -123, qz = -10837
Linear Accel X = 13, Y = 79, Z = 33, qw = 12306, qx = -334, qy = -91, qz = -10812
Linear Accel X = 91, Y = 47, Z = -87, qw = 12332, qx = -263, qy = -53, qz = -10783
Linear Accel X = 77, Y = 52, Z = -19, qw = 12360, qx = -239, qy = -39, qz = -10752
Linear Accel X = 59, Y = 63, Z = 7, qw = 12384, qx = -241, qy = -34, qz = -10724
Linear Accel X = 9, Y = 86, Z = 52, qw = 12427, qx = -233, qy = -49, qz = -10674
Linear Accel X = 66, Y = -8, Z = -17, qw = 12480, qx = -216, qy = -68, qz = -10613
Linear Accel X = 123, Y = 29, Z = -14, qw = 12532, qx = -200, qy = -73, qz = -10552
Linear Accel X = 115, Y = 68, Z = 22, qw = 12589, qx = -194, qy = -87, qz = -10484
Linear Accel X = 22, Y = 60, Z = 15, qw = 12625, qx = -197, qy = -119, qz = -10440
Linear Accel X = 54, Y = 95, Z = 22, qw = 12666, qx = -196, qy = -138, qz = -10390
Linear Accel X = 67, Y = 84, Z = 46, qw = 12705, qx = -193, qy = -148, qz = -10342
Linear Accel X = 83, Y = 130, Z = 51, qw = 12751, qx = -175, qy = -167, qz = -10285
Linear Accel X = 75, Y = 122, Z = 35, qw = 12779, qx = -156, qy = -195, qz = -10250
Linear Accel X = 88, Y = 112, Z = 8, qw = 12804, qx = -128, qy = -225, qz = -10218
Linear Accel X = 71, Y = 116, Z = 7, qw = 12822, qx = -90, qy = -246, qz = -10196
Linear Accel X = 30, Y = 97, Z = -6, qw = 12857, qx = -49, qy = -284, qz = -10152
Linear Accel X = 121, Y = 85, Z = -6, qw = 12896, qx = -36, qy = -302, qz = -10102
Linear Accel X = 151, Y = 111, Z = 22, qw = 12933, qx = -18, qy = -310, qz = -10053
Linear Accel X = 99, Y = 74, Z = -13, qw = 12963, qx = 29, qy = -334, qz = -10014
Linear Accel X = 76, Y = 112, Z = 22, qw = 12986, qx = 46, qy = -354, qz = -9984
Linear Accel X = 106, Y = 101, Z = 17, qw = 13009, qx = 58, qy = -373, qz = -9952
Linear Accel X = 79, Y = 109, Z = 43, qw = 13026, qx = 86, qy = -396, qz = -9930
Linear Accel X = 69, Y = 50, Z = -2, qw = 13037, qx = 159, qy = -459, qz = -9911
Linear Accel X = 129, Y = 78, Z = 2, qw = 13047, qx = 197, qy = -470, qz = -9897
Linear Accel X = 115, Y = 91, Z = 35, qw = 13052, qx = 220, qy = -481, qz = -9889
Linear Accel X = 96, Y = 100, Z = 49, qw = 13054, qx = 234, qy = -494, qz = -9885
Linear Accel X = 69, Y = 106, Z = 26, qw = 13056, qx = 263, qy = -523, qz = -9881
Linear Accel X = 136, Y = 126, Z = 6, qw = 13055, qx = 290, qy = -547, qz = -9880
Linear Accel X = 120, Y = 123, Z = 13, qw = 13046, qx = 324, qy = -572, qz = -9889
Linear Accel X = 84, Y = 103, Z = 24, qw = 13019, qx = 366, qy = -625, qz = -9921
Linear Accel X = 89, Y = 148, Z = 45, qw = 13012, qx = 373, qy = -675, qz = -9927
Linear Accel X = 98, Y = 110, Z = 33, qw = 13008, qx = 401, qy = -729, qz = -9927
Linear Accel X = 115, Y = 51, Z = 7, qw = 13003, qx = 462, qy = -791, qz = -9926
Linear Accel X = 135, Y = 74, Z = -2, qw = 12996, qx = 562, qy = -867, qz = -9924
Linear Accel X = 158, Y = 75, Z = 14, qw = 12986, qx = 615, qy = -922, qz = -9928
Linear Accel X = 158, Y = 47, Z = -1, qw = 12977, qx = 659, qy = -985, qz = -9931
Linear Accel X = 143, Y = 30, Z = 6, qw = 12959, qx = 702, qy = -1058, qz = -9945
Linear Accel X = 126, Y = -26, Z = -21, qw = 12922, qx = 751, qy = -1185, qz = -9974
Linear Accel X = 140, Y = -54, Z = -24, qw = 12891, qx = 790, qy = -1230, qz = -10006
Linear Accel X = 177, Y = -43, Z = 20, qw = 12869, qx = 785, qy = -1277, qz = -10029
Linear Accel X = 168, Y = -14, Z = 33, qw = 12840, qx = 734, qy = -1365, qz = -10059
Linear Accel X = 133, Y = -4, Z = 8, qw = 12807, qx = 704, qy = -1433, qz = -10092
Linear Accel X = 109, Y = -35, Z = -11, qw = 12765, qx = 694, qy = -1493, qz = -10137
Linear Accel X = 105, Y = -27, Z = -16, qw = 12712, qx = 680, qy = -1555, qz = -10196
Linear Accel X = 100, Y = -32, Z = -16, qw = 12637, qx = 619, qy = -1662, qz = -10276
Linear Accel X = 118, Y = -58, Z = -70, qw = 12591, qx = 568, qy = -1737, qz = -10323
Linear Accel X = 52, Y = -72, Z = -65, qw = 12539, qx = 511, qy = -1799, qz = -10379
Linear Accel X = 4, Y = -85, Z = -104, qw = 12477, qx = 333, qy = -1830, qz = -10450
Linear Accel X = 48, Y = -59, Z = -55, qw = 12392, qx = 366, qy = -1836, qz = -10553
Linear Accel X = 54, Y = -30, Z = 67, qw = 12344, qx = 269, qy = -1845, qz = -10610
Linear Accel X = 82, Y = 4, Z = 155, qw = 12287, qx = 171, qy = -1865, qz = -10675
Linear Accel X = -4, Y = 27, Z = 39, qw = 12152, qx = 94, qy = -1902, qz = -10823
Linear Accel X = -75, Y = 56, Z = 82, qw = 12063, qx = 47, qy = -1937, qz = -10916
Linear Accel X = -51, Y = -12, Z = 51, qw = 12006, qx = 7, qy = -1963, qz = -10975
Linear Accel X = 27, Y = -3, Z = 25, qw = 11961, qx = -29, qy = -1985, qz = -11020
Linear Accel X = 48, Y = -22, Z = -15, qw = 11901, qx = -68, qy = -2005, qz = -11081
Linear Accel X = -49, Y = -49, Z = -63, qw = 11860, qx = -98, qy = -2025, qz = -11121
Linear Accel X = -111, Y = -29, Z = -35, qw = 11826, qx = -150, qy = -2045, qz = -11153
Linear Accel X = -123, Y = 2, Z = -3, qw = 11808, qx = -194, qy = -2033, qz = -11173
Linear Accel X = -17, Y = 74, Z = -50, qw = 11849, qx = -231, qy = -1927, qz = -11148
Linear Accel X = -70, Y = 79, Z = 54, qw = 11884, qx = -277, qy = -1874, qz = -11118
Linear Accel X = -61, Y = 124, Z = 70, qw = 11945, qx = -300, qy = -1838, qz = -11058
Linear Accel X = -29, Y = 138, Z = 71, qw = 12044, qx = -308, qy = -1807, qz = -10955
Linear Accel X = -47, Y = 151, Z = 89, qw = 12116, qx = -301, qy = -1828, qz = -10873
Linear Accel X = -60, Y = 133, Z = 85, qw = 12190, qx = -211, qy = -1882, qz = -10782
Linear Accel X = -13, Y = 194, Z = 109, qw = 12281, qx = -137, qy = -1929, qz = -10671
Linear Accel X = -12, Y = 247, Z = 88, qw = 12425, qx = 7, qy = -2036, qz = -10484
Linear Accel X = 81, Y = 86, Z = -122, qw = 12524, qx = 108, qy = -2102, qz = -10351
Linear Accel X = 131, Y = 80, Z = -155, qw = 12635, qx = 123, qy = -2154, qz = 22563
Linear Accel X = 121, Y = 154, Z = -79, qw = 12755, qx = 46, qy = -2208, qz = -10044
Linear Accel X = 121, Y = 289, Z = 129, qw = 12924, qx = -63, qy = -2294, qz = -9805
Linear Accel X = 125, Y = 219, Z = 37, qw = 13006, qx = -16, qy = -2345, qz = -9684
Linear Accel X = 124, Y = 129, Z = -79, qw = 13068, qx = 77, qy = -2386, qz = -9589
Linear Accel X = 94, Y = 82, Z = -114, qw = 13143, qx = 181, qy = -2441, qz = -9471
Linear Accel X = 197, Y = 176, Z = -21, qw = 13186, qx = 218, qy = -2472, qz = -9402
Linear Accel X = 174, Y = 132, Z = 13, qw = 13204, qx = 284, qy = -2493, qz = -9369
Linear Accel X = 230, Y = 93, Z = -40, qw = 13220, qx = 377, qy = -2477, qz = -9348
Linear Accel X = 277, Y = 108, Z = -52, qw = 13225, qx = 504, qy = -2440, qz = -9345
Linear Accel X = 237, Y = 117, Z = -35, qw = 13207, qx = 560, qy = -2423, qz = -9372
Linear Accel X = 186, Y = 129, Z = 30, qw = 13176, qx = 599, qy = -2442, qz = -9407
Linear Accel X = 179, Y = 102, Z = 34, qw = 13138, qx = 666, qy = -2477, qz = -9448
Linear Accel X = 164, Y = 77, Z = -25, qw = 13069, qx = 835, qy = -2491, qz = -9526
Linear Accel X = 139, Y = 47, Z = -57, qw = 13023, qx = 945, qy = -2490, qz = -9578
Linear Accel X = 145, Y = 57, Z = -48, qw = 12986, qx = 1039, qy = -2473, qz = -9622
Linear Accel X = 143, Y = 19, Z = -83, qw = 12938, qx = 1148, qy = -2407, qz = -9692
Linear Accel X = 207, Y = -3, Z = -103, qw = 12902, qx = 1170, qy = -2346, qz = -9752
Linear Accel X = 184, Y = 74, Z = 8, qw = 12842, qx = 1144, qy = -2347, qz = -9834
